MIN;AVG;MAX
5;49;81
15;47;64
37;57;68
11;52;67
17;57;70
35;59;71
35;60;72
33;57;68
17;56;72
40;63;75
31;62;76
39;63;75
41;62;76
36;63;74
41;61;74
37;62;74
37;63;75
39;62;76
40;62;76
36;62;75
35;62;74
37;63;75
39;63;75
32;63;74
36;62;75
32;63;75
38;62;75
36;60;74
37;59;72
22;57;67
8;50;63
24;55;72
37;60;69
36;58;72
13;57;70
37;60;70
29;61;75
36;59;73
34;57;72
15;56;77
29;52;64
35;56;67
38;56;68
32;53;65
29;61;72
39;59;70
36;59;71
36;59;71
36;58;70
21;57;70
32;53;62
36;60;72
36;60;71
26;60;71
36;58;70
5;57;74
19;53;76
38;61;80
39;62;80
36;59;72
20;59;74
11;54;69
35;60;73
31;58;72
33;60;74
38;62;74
32;60;73
31;62;74
39;62;76
40;59;74
37;62;74
37;61;74
38;61;72
34;57;73
39;63;82
24;60;83
37;62;73
