MIN;AVG;MAX
10;60;76
36;61;76
27;61;76
34;60;76
18;60;74
38;62;75
21;58;75
39;60;75
36;62;74
37;60;75
31;60;76
38;59;71
33;62;81
23;59;83
12;57;69
38;61;74
36;62;76
40;62;76
27;59;76
20;59;73
8;57;72
32;59;71
38;61;75
39;62;76
14;57;74
30;61;77
38;63;77
41;62;76
26;60;77
36;63;78
29;62;76
36;61;74
36;60;76
35;62;76
37;61;76
40;62;77
37;62;77
36;62;77
38;61;68
38;61;75
38;62;75
39;62;75
37;61;77
42;63;86
29;61;76
38;62;75
35;62;85
34;64;86
30;63;78
38;63;77
37;63;76
37;62;77
38;63;76
39;63;77
39;63;76
39;62;75
39;62;76
38;61;75
39;62;76
30;63;77
30;63;77
38;63;77
41;62;76
38;63;78
39;63;77
40;63;77
41;63;78
30;63;77
38;62;76
38;63;76
39;61;76
38;62;78
39;62;76
38;64;76
38;62;77
38;63;75
36;62;77
3;61;76
