MIN;AVG;MAX
6;51;84
17;47;68
9;52;64
14;54;69
31;60;72
38;62;73
39;61;73
15;58;71
37;59;73
37;61;71
38;62;73
38;61;71
38;61;70
37;61;70
37;60;70
38;61;70
9;56;70
36;56;67
31;60;71
37;59;69
16;57;71
9;54;86
29;56;68
32;55;68
33;59;73
29;61;72
39;61;72
38;62;72
35;61;72
38;62;72
36;61;74
37;61;72
34;60;73
36;60;71
36;61;72
37;61;72
36;59;71
28;59;72
23;56;67
28;57;69
38;61;70
38;61;71
23;57;72
37;60;71
35;59;71
9;56;78
32;54;68
37;55;68
33;59;72
33;61;72
27;62;72
35;61;73
35;58;72
36;60;77
26;59;75
30;58;73
27;60;79
33;58;67
31;57;68
36;58;71
39;61;74
8;57;86
35;51;67
35;57;68
37;56;67
28;60;72
38;61;72
34;61;72
37;61;72
36;60;71
28;59;72
31;58;67
35;59;73
37;60;71
33;58;70
35;61;72
32;62;74
