MIN;AVG;MAX
11;65;74
33;61;72
21;58;74
14;63;74
25;44;70
40;64;72
44;65;73
41;62;71
6;58;77
30;71;80
30;59;72
46;66;72
45;66;73
43;67;72
39;66;73
34;62;72
44;61;71
31;63;72
39;64;75
48;72;82
43;66;72
42;66;72
46;64;73
45;66;72
45;66;72
45;67;73
44;64;72
44;65;71
41;65;71
43;64;71
42;63;72
40;63;73
46;64;72
43;65;71
28;60;73
24;55;66
35;65;74
48;67;75
48;69;75
46;69;76
37;65;74
43;66;72
43;60;67
26;58;70
27;59;69
44;61;72
42;61;73
45;66;74
43;60;73
43;63;72
37;62;73
38;64;73
42;62;73
41;66;72
43;67;73
26;63;71
27;59;72
41;69;75
43;70;77
57;69;76
45;69;75
43;66;74
38;65;72
44;66;72
41;63;72
40;62;72
