MIN;AVG;MAX
11;69;86
48;74;88
5;65;86
31;63;75
46;68;76
43;67;74
43;69;75
48;67;77
45;66;75
42;67;74
36;64;71
43;68;86
49;71;80
44;72;79
40;73;85
44;65;74
27;63;75
44;66;81
49;67;76
47;68;79
43;69;78
44;66;78
39;62;72
31;63;71
44;60;71
41;61;70
21;54;70
17;57;71
39;57;67
39;60;68
41;62;71
36;62;71
24;62;73
38;61;71
40;58;70
6;55;70
36;58;68
40;59;68
42;59;68
30;60;70
34;60;70
41;57;69
41;57;65
34;57;64
40;60;66
35;55;68
40;60;69
35;59;68
29;58;69
30;62;73
7;58;70
38;57;67
32;58;70
41;60;68
40;58;67
38;57;65
38;59;70
44;63;75
35;56;67
28;54;67
24;56;68
40;60;69
39;61;69
39;59;67
26;57;67
33;54;66
26;54;65
31;55;67
32;60;70
30;60;70
36;57;68
37;58;69
7;61;72
30;62;71
36;59;71
41;61;71
35;59;70
37;57;70
38;62;73
33;63;72
41;62;71
38;62;71
40;59;69
41;60;71
