MIN;AVG;MAX
6;40;50
15;37;45
11;36;46
20;37;46
20;37;45
12;36;45
23;38;46
29;39;46
11;40;44
26;38;45
28;41;47
31;42;47
30;43;47
13;40;46
30;40;47
17;36;44
22;34;41
22;31;40
21;31;39
22;32;41
22;32;41
25;34;44
30;41;52
12;45;52
16;41;46
33;41;47
30;40;46
29;40;46
34;42;47
34;42;46
31;42;46
35;42;46
32;42;47
35;41;46
30;42;47
31;41;46
24;39;50
34;44;51
35;47;52
38;47;52
29;44;51
39;46;54
32;42;47
32;41;46
30;42;46
33;42;47
33;42;46
37;46;52
38;47;53
32;45;53
32;42;47
34;42;46
32;41;45
31;41;46
33;41;46
26;38;45
36;45;52
27;45;54
32;44;51
30;43;51
32;41;46
33;41;47
3;39;45
