MIN;AVG;MAX
7;52;65
24;57;76
17;51;68
26;54;62
36;56;63
33;54;63
31;50;62
36;53;60
35;52;61
12;50;60
35;53;63
41;58;64
35;56;63
15;54;63
39;54;64
24;53;64
41;53;63
40;57;66
37;57;66
16;54;64
37;54;62
12;50;61
39;57;71
44;60;71
41;63;72
31;59;74
24;59;70
21;57;73
21;58;71
30;53;73
27;52;61
35;52;61
40;55;63
31;51;59
38;52;62
29;50;59
37;51;63
41;55;63
36;55;64
18;52;62
36;55;64
30;48;62
30;52;63
31;47;62
29;42;59
28;44;61
29;46;59
33;45;65
38;57;81
9;69;83
17;56;65
32;54;64
42;56;66
24;52;63
25;52;62
22;57;74
43;61;70
38;55;69
40;54;63
34;55;64
37;52;62
36;51;60
36;51;59
37;54;63
36;53;62
25;53;62
30;50;62
30;52;62
35;55;61
28;54;64
32;51;67
29;53;68
37;55;72
42;63;73
43;61;71
34;59;73
40;61;73
40;61;73
34;53;72
36;50;68
33;50;65
30;46;64
39;53;66
41;58;75
47;70;82
16;51;73
36;53;61
32;55;62
39;56;63
40;55;62
35;53;61
40;53;62
31;51;60
35;49;56
34;51;59
36;53;61
32;51;62
