MIN;AVG;MAX
5;54;91
19;56;83
23;60;84
30;54;77
31;57;76
7;46;75
9;50;65
26;58;71
33;61;72
28;57;71
29;57;73
27;61;73
38;60;72
37;60;73
25;58;71
34;59;74
27;59;72
27;56;69
30;56;70
28;53;67
31;56;69
31;57;68
29;57;71
34;57;70
35;59;71
28;54;67
34;58;70
36;58;68
32;59;66
10;59;86
7;55;77
38;62;81
31;62;81
37;63;82
30;63;80
30;64;82
33;64;87
33;64;84
41;64;87
39;63;88
11;60;84
7;57;84
28;61;80
16;55;78
30;58;73
28;55;71
33;59;72
33;57;74
37;60;76
28;58;74
39;61;74
6;57;85
28;57;78
23;61;78
7;56;84
6;57;85
33;60;78
16;55;79
28;56;68
32;54;69
36;58;70
36;58;72
36;59;71
35;58;72
36;59;73
21;38;74
24;55;74
25;50;75
24;82;1463
30;53;64
30;52;64
28;49;65
31;57;66
30;58;65
30;58;64
30;56;65
28;55;62
31;55;65
26;49;63
6;56;87
30;55;77
16;55;73
20;50;66
31;52;63
37;54;66
35;57;69
36;57;69
7;53;84
26;57;74
14;54;73
21;50;61
33;54;64
34;59;67
36;58;70
37;59;69
34;58;71
35;55;68
35;56;66
34;59;67
36;58;67
34;56;65
35;58;67
37;59;66
13;49;67
18;33;50
20;53;62
33;55;62
34;54;61
31;53;62
30;55;63
33;55;61
32;54;60
33;56;62
33;56;62
34;55;63
30;53;61
32;54;61
37;54;63
32;55;62
34;55;61
35;53;60
35;54;63
33;53;61
33;52;61
28;50;61
30;53;63
30;45;59
8;52;62
6;56;87
26;55;69
12;51;62
27;51;61
29;50;60
29;52;65
6;55;85
31;55;69
29;56;71
33;58;70
7;56;71
6;53;89
30;55;68
14;51;70
27;53;62
29;49;61
31;53;63
35;56;65
32;57;65
37;56;65
36;59;67
34;58;66
33;57;66
36;59;67
38;55;65
29;55;64
35;54;64
30;57;67
36;58;67
33;57;67
33;57;67
34;57;66
34;55;65
35;55;65
8;56;80
6;52;87
28;56;69
16;53;68
25;53;63
36;53;64
31;53;67
34;54;63
33;53;64
36;57;66
34;56;67
37;58;66
36;58;66
34;59;66
37;57;67
32;56;65
32;57;66
37;58;66
37;56;65
36;54;67
24;51;65
29;52;66
34;58;69
35;57;66
33;58;69
35;59;67
29;54;67
6;55;81
21;54;69
15;55;68
23;48;61
15;47;62
32;52;62
34;50;59
31;54;67
35;56;64
37;55;65
33;54;68
35;57;66
27;59;67
36;59;68
36;58;67
33;57;67
34;57;69
36;58;69
16;56;67
29;55;64
25;52;63
28;51;66
15;54;67
