MIN;AVG;MAX
8;29;50
18;27;31
24;29;31
24;29;31
24;29;31
24;29;31
25;29;31
19;28;31
19;27;30
20;26;30
19;26;31
10;28;31
6;27;30
21;26;29
21;29;31
20;29;31
19;28;31
23;29;31
22;29;31
20;29;31
21;30;31
24;30;31
24;29;31
22;28;30
18;26;30
15;26;31
23;29;31
22;30;31
21;28;31
20;28;31
21;29;31
23;30;31
22;29;31
22;29;31
22;30;31
21;28;31
24;29;31
20;28;31
20;27;30
17;25;31
15;26;31
17;27;31
19;29;31
25;30;32
22;30;32
21;30;32
21;30;32
21;29;32
3;20;29
15;25;29
12;24;31
9;24;30
21;28;30
19;25;30
22;29;31
21;28;31
