MIN;AVG;MAX
4;49;77
15;50;65
33;59;72
37;61;72
39;62;73
22;58;73
21;57;71
30;59;71
36;61;74
38;59;72
28;61;72
29;60;73
38;61;70
35;62;72
30;62;71
35;60;77
35;57;67
38;56;71
39;62;77
37;57;69
23;56;66
10;49;66
33;50;62
34;57;66
36;59;68
18;55;68
35;56;67
38;57;68
35;58;72
5;51;70
24;47;60
24;40;60
23;46;66
32;51;73
28;60;77
25;54;68
20;43;61
23;37;58
23;39;60
24;39;61
23;48;72
21;48;71
27;50;73
27;52;77
28;58;83
31;63;85
29;59;76
24;51;71
24;41;63
23;35;57
23;38;61
23;40;60
22;38;59
20;43;65
22;45;63
23;50;71
20;47;69
23;48;71
30;55;75
28;61;77
38;60;77
36;61;72
27;60;73
38;61;73
30;60;73
37;60;72
29;62;74
39;61;73
39;62;74
38;62;73
38;61;73
29;62;73
39;62;73
40;62;74
37;62;73
37;62;73
38;62;74
38;61;73
37;60;73
24;46;67
24;41;67
25;44;67
26;42;64
30;53;72
38;61;72
38;61;72
29;62;73
25;47;67
25;45;68
21;43;68
26;42;66
25;48;75
25;53;73
36;62;77
23;61;76
16;61;77
35;58;75
38;61;77
28;53;79
30;61;81
38;59;80
30;57;80
31;63;79
41;63;79
39;63;79
39;63;79
38;64;79
36;63;79
31;64;79
37;62;79
35;59;80
30;59;88
39;64;92
40;62;80
22;60;84
35;64;92
31;63;92
40;64;80
39;64;81
38;64;81
34;64;81
37;65;81
31;64;81
30;64;81
38;64;81
30;64;81
32;64;80
40;64;81
40;63;81
39;65;81
38;63;81
31;65;81
35;63;81
41;64;81
41;63;81
40;64;81
41;64;81
40;64;81
27;62;81
35;62;82
40;64;81
40;64;81
38;64;81
41;64;81
39;64;81
38;61;82
38;64;81
39;63;80
37;63;79
42;63;81
38;64;81
37;63;81
39;63;80
38;64;81
37;63;81
35;62;80
37;63;80
36;63;81
32;63;81
37;63;81
31;64;80
39;63;81
30;64;79
38;64;80
37;63;81
30;64;81
38;63;81
38;62;80
31;64;81
41;64;81
39;64;81
42;64;81
31;64;81
42;64;81
42;64;81
41;64;81
30;64;81
31;64;81
31;64;81
40;64;81
41;64;82
28;64;81
36;64;81
37;64;81
38;64;81
41;64;81
37;63;81
30;64;81
38;64;81
41;64;81
31;64;81
30;64;81
40;64;81
30;64;81
31;64;81
40;63;81
36;63;81
31;63;80
31;65;81
28;63;81
29;65;81
36;64;80
16;63;81
39;64;81
32;63;81
37;63;80
37;64;81
38;62;77
27;59;80
39;62;80
39;64;80
35;63;81
37;63;80
37;63;81
38;63;81
39;64;81
38;63;82
38;63;81
38;62;81
24;60;79
32;61;81
37;64;81
39;64;81
39;64;81
39;63;80
