MIN;AVG;MAX
4;95;126
17;97;126
16;94;118
45;97;122
49;107;124
21;105;118
48;94;115
10;84;111
51;94;111
42;95;117
77;102;118
20;97;118
68;98;118
20;96;118
57;99;119
46;98;122
56;104;121
51;102;115
40;99;114
34;92;114
32;87;109
44;97;117
47;97;116
22;92;116
43;89;113
43;87;117
46;100;119
18;102;124
55;91;116
58;100;116
53;103;119
38;94;113
52;94;114
47;92;115
44;91;105
45;95;114
51;92;115
39;92;112
52;93;115
21;89;114
50;95;120
54;96;114
54;102;119
46;97;119
56;94;113
45;89;112
51;90;105
43;94;111
50;95;112
43;92;113
23;93;120
52;95;111
55;100;117
52;106;119
40;97;118
55;94;115
37;87;112
45;90;112
45;94;110
15;78;105
38;64;75
43;63;74
43;66;74
42;63;73
39;58;71
20;66;76
22;62;73
47;68;77
44;70;80
48;73;80
48;72;76
42;65;76
40;66;75
30;59;74
36;64;75
21;62;73
42;66;77
45;68;77
44;72;78
21;69;78
37;63;76
21;66;79
46;66;76
41;68;76
47;71;78
41;69;77
44;64;75
24;62;75
43;67;75
46;70;75
46;65;75
38;66;76
40;66;75
20;62;76
45;66;72
39;63;72
45;64;72
46;63;71
32;58;71
39;59;67
45;62;70
44;64;69
40;58;70
38;58;67
40;62;68
42;63;71
47;65;71
38;62;70
33;57;71
38;65;77
47;68;83
48;71;81
41;67;72
44;65;72
21;62;70
27;56;70
38;60;71
37;57;71
40;58;67
38;62;71
13;59;71
17;44;53
35;56;65
11;48;65
39;59;65
27;57;66
10;49;65
15;55;66
38;59;65
41;59;65
38;60;65
38;57;65
38;59;66
39;59;66
41;61;65
41;61;66
39;60;66
39;62;65
36;62;66
39;58;65
40;59;65
26;52;65
32;56;65
36;58;65
34;58;66
37;56;66
35;57;66
39;61;66
37;60;65
8;54;65
7;50;63
34;55;63
34;55;62
34;53;62
35;56;63
32;52;59
34;52;63
34;53;62
13;55;65
21;48;65
23;56;66
19;45;61
28;57;66
38;59;64
34;54;64
29;54;64
33;58;64
37;58;65
38;58;65
35;57;64
35;55;64
23;38;57
24;54;64
20;43;63
9;52;64
22;51;66
25;50;64
22;57;66
21;55;66
28;56;65
36;58;65
39;59;65
