MIN;AVG;MAX
8;50;67
13;52;67
9;49;63
35;55;69
28;60;70
29;59;69
21;56;66
34;55;65
38;55;64
30;49;60
32;53;67
33;57;67
31;55;68
27;55;69
29;54;68
34;53;67
33;52;66
28;52;65
32;51;66
34;59;68
33;59;70
25;57;70
35;59;74
25;59;74
35;58;73
27;56;74
36;59;74
38;61;76
37;60;73
34;59;72
36;52;72
14;55;71
35;59;67
35;59;69
33;60;70
37;59;69
35;60;68
22;55;69
4;45;63
13;50;59
27;59;69
26;58;67
38;60;68
37;60;70
37;60;70
33;57;71
25;58;70
25;57;68
16;55;68
34;58;67
23;54;67
24;54;68
35;58;68
38;57;66
35;56;66
32;52;62
22;53;62
31;53;66
36;57;69
27;60;70
31;53;68
32;57;66
33;54;66
31;55;63
32;54;63
31;58;65
38;59;66
25;53;66
31;53;66
28;56;67
30;56;67
28;51;65
29;50;65
34;56;69
27;56;69
26;55;70
15;50;69
35;58;68
23;49;68
34;57;70
35;61;69
35;60;69
34;59;67
22;55;67
37;56;67
33;59;66
34;58;66
25;53;68
20;55;69
30;53;63
26;53;63
29;52;62
35;52;64
36;55;62
27;48;58
34;49;59
23;44;59
29;48;57
35;55;64
31;51;63
31;52;65
34;55;65
27;54;66
31;48;60
30;49;60
29;49;62
31;53;62
27;49;65
31;52;66
32;55;67
34;59;68
35;56;68
34;55;66
36;58;66
24;57;66
38;59;66
34;54;66
32;59;68
26;56;67
35;59;70
34;58;69
31;58;68
28;54;67
34;57;67
30;56;67
33;59;67
36;60;69
27;59;69
38;60;69
36;60;69
33;58;70
34;58;70
33;56;67
20;56;67
24;54;68
