MIN;AVG;MAX
9;60;71
22;64;77
41;68;77
45;69;77
45;68;78
49;69;77
46;70;78
55;71;78
46;70;77
43;70;78
29;60;74
41;68;81
53;73;83
19;67;81
18;60;74
35;62;72
20;58;71
48;68;80
35;67;78
26;64;80
14;59;77
34;59;69
40;64;75
46;66;72
15;68;76
34;64;78
45;67;79
27;64;78
43;61;71
27;60;71
43;60;70
46;64;71
46;65;71
42;64;71
43;64;71
37;61;69
41;59;71
42;59;70
15;56;73
32;52;60
28;48;57
31;47;57
26;51;60
33;52;60
15;52;65
8;49;65
19;37;62
18;55;65
21;57;66
35;59;66
37;60;65
36;61;66
16;57;66
19;57;66
17;56;66
17;51;64
19;41;60
17;38;58
17;39;59
20;49;64
19;46;61
16;37;59
17;37;63
17;37;59
16;40;61
16;46;65
16;45;63
19;45;67
16;52;68
33;54;68
34;57;68
31;58;69
16;57;68
40;63;73
27;65;75
11;37;61
17;53;69
16;54;70
20;39;63
3;46;66
18;53;65
21;53;64
21;55;67
20;55;66
21;57;67
20;55;67
21;54;65
22;54;65
20;55;65
21;42;66
21;53;65
19;47;61
20;43;65
3;51;66
36;62;74
32;66;74
38;68;75
36;65;75
36;61;73
34;63;72
25;62;71
36;64;74
38;68;75
27;66;75
37;63;73
38;67;76
27;67;76
39;66;74
30;60;75
16;54;74
20;56;67
20;54;67
21;51;63
19;49;64
19;48;65
20;56;66
18;49;65
18;53;64
17;52;64
14;51;64
20;56;65
19;54;65
21;54;65
27;55;66
19;52;65
21;56;66
19;51;65
