MIN;AVG;MAX
3;53;89
10;55;75
9;59;76
22;61;75
11;58;69
27;58;70
39;61;70
12;58;70
38;59;71
37;60;72
3;57;71
34;55;72
25;59;75
7;59;84
5;52;87
38;61;75
36;60;76
35;60;72
40;62;75
30;62;76
31;62;74
38;61;72
37;58;68
12;57;68
33;58;72
40;61;72
28;62;73
17;60;73
36;59;70
12;59;74
32;44;48
12;55;71
16;56;73
29;61;75
30;60;76
37;62;75
38;60;70
38;61;71
38;61;71
39;60;71
38;60;71
18;54;70
7;58;83
27;59;76
18;59;87
7;56;86
30;61;77
34;59;74
38;61;75
29;63;75
38;62;75
37;60;72
30;57;70
34;58;69
38;59;73
35;62;74
37;61;73
26;58;74
34;60;71
18;59;72
38;59;74
31;60;75
33;61;75
31;58;73
37;60;70
34;60;70
38;60;69
34;61;71
38;61;71
