MIN;AVG;MAX
11;60;78
35;61;77
36;59;81
32;62;73
38;61;73
38;62;74
23;58;72
37;60;72
40;57;71
17;58;72
9;56;66
36;57;71
30;54;72
29;60;72
34;56;70
34;56;69
31;55;69
35;58;72
36;61;73
35;62;73
41;60;71
37;60;71
37;61;72
31;58;72
33;58;70
37;61;72
39;60;72
34;58;72
35;57;75
37;63;81
36;60;74
38;61;71
36;61;72
37;61;73
40;61;72
30;59;72
38;61;71
37;61;73
38;61;74
37;61;73
40;62;73
38;61;73
38;62;74
35;62;73
36;61;71
37;61;72
28;59;71
36;58;71
35;61;73
38;60;73
36;61;75
11;55;73
38;61;72
38;62;73
29;61;72
36;62;73
38;60;72
36;61;75
32;62;74
37;61;77
37;61;74
39;62;75
41;61;73
38;61;73
39;61;71
38;59;69
36;60;74
39;61;74
38;62;75
35;62;74
32;59;73
34;62;73
38;60;73
37;61;73
34;62;75
39;61;75
38;61;74
41;62;76
32;62;75
37;62;77
38;62;76
38;61;73
39;61;73
37;61;73
37;62;73
35;62;74
39;61;74
38;62;77
36;61;75
41;62;75
38;62;73
37;62;74
37;62;74
37;62;72
38;61;71
37;60;72
36;59;75
37;61;73
36;61;73
36;60;74
36;61;72
39;61;72
33;62;74
32;58;74
33;57;72
38;60;73
32;59;71
37;62;73
