MIN;AVG;MAX
10;61;79
35;64;80
41;62;73
37;66;74
38;66;74
38;66;75
41;65;74
39;65;74
37;62;74
32;63;72
39;64;73
40;65;73
42;62;71
37;64;72
40;63;71
41;64;72
40;64;71
39;64;71
38;62;71
14;58;71
7;53;66
35;59;70
38;60;73
9;61;73
20;60;73
23;56;72
37;63;72
32;58;74
40;58;71
20;56;73
30;55;72
31;75;1230
33;54;70
37;61;70
37;62;69
42;63;71
37;63;71
22;57;72
34;59;70
38;63;72
41;64;72
36;63;73
40;62;73
34;61;73
39;62;72
39;63;73
35;66;75
42;65;75
37;64;73
40;64;71
42;64;72
42;63;72
35;62;72
38;64;72
38;61;72
33;61;73
40;61;69
38;61;70
23;57;68
39;58;69
38;62;71
37;62;72
39;59;69
38;62;72
30;58;69
36;59;68
39;63;74
15;58;72
39;63;73
37;65;74
35;65;74
36;65;74
39;64;74
41;65;75
42;63;71
40;62;71
39;63;72
36;62;71
37;62;70
37;63;72
40;63;72
37;61;72
40;63;72
35;62;71
40;63;71
39;64;70
38;62;71
39;63;71
35;63;72
40;66;73
41;64;73
39;65;73
34;64;72
38;64;72
40;63;71
39;64;72
55;64;70
38;62;70
48;64;71
39;63;72
33;61;72
32;54;70
