MIN;AVG;MAX
4;43;78
19;45;64
22;49;64
34;53;64
30;52;65
7;49;61
30;52;64
32;57;66
33;55;64
26;53;64
29;57;66
33;57;66
33;57;68
29;52;66
24;51;63
25;47;57
27;49;58
26;52;61
21;51;61
28;53;61
21;53;62
30;53;62
33;56;64
31;53;63
24;52;64
28;48;62
25;46;61
27;47;63
31;57;66
24;51;64
23;46;65
29;57;69
30;55;68
33;54;68
31;55;68
30;59;69
33;59;69
33;59;72
32;59;72
31;58;72
34;61;73
32;59;73
34;59;71
34;59;70
33;59;74
35;60;72
30;59;71
23;59;72
27;58;73
34;58;70
28;59;74
34;60;71
32;59;73
26;60;71
24;59;72
32;58;72
34;61;72
34;59;74
25;60;73
17;57;73
30;60;70
26;55;68
28;58;66
30;49;64
28;49;63
28;53;65
32;55;66
19;54;67
6;54;66
29;50;61
8;50;63
30;51;64
33;53;63
33;52;63
31;56;64
31;55;65
28;51;63
31;55;63
32;54;63
31;54;63
31;55;62
34;52;63
29;44;59
18;49;60
5;49;64
10;48;64
9;51;66
11;52;67
13;50;64
18;51;65
18;53;65
17;53;67
17;52;65
16;52;65
17;51;65
17;49;64
18;47;64
18;47;64
17;52;65
18;50;63
15;45;64
17;53;66
17;44;67
8;41;63
17;39;61
30;56;64
36;55;64
35;57;64
34;57;65
35;57;63
34;55;64
33;55;64
32;56;64
34;57;63
27;55;64
31;57;64
37;56;65
32;56;63
34;56;63
30;57;64
32;55;63
17;46;60
34;50;56
21;50;64
33;55;64
21;51;64
23;50;62
36;59;66
36;59;65
36;60;66
31;54;66
32;56;66
9;50;65
12;48;65
16;47;62
17;46;63
17;51;70
10;50;68
18;34;65
18;35;40
10;49;70
12;53;66
31;56;65
28;51;63
17;53;64
27;55;67
19;50;65
26;57;68
18;52;65
37;60;66
12;52;68
16;47;67
