MIN;AVG;MAX
9;69;90
34;72;90
47;78;90
26;80;90
57;79;86
56;76;85
46;72;84
13;68;81
54;74;85
51;79;87
56;81;89
19;73;89
29;71;87
22;76;90
52;73;82
52;73;82
51;74;82
51;75;83
54;74;82
56;76;82
43;76;82
51;74;83
33;72;81
54;75;82
43;68;81
30;68;81
47;67;82
40;68;82
36;67;83
47;71;85
51;73;86
48;74;86
45;70;84
50;79;87
58;81;86
59;84;91
55;82;91
54;84;90
50;83;90
54;80;90
57;82;91
59;84;91
58;85;90
58;85;91
48;84;90
55;81;90
48;80;91
3;74;91
9;73;90
26;72;89
39;75;88
48;76;88
48;75;89
49;75;88
6;76;89
14;68;86
21;70;89
43;83;90
41;81;90
49;83;90
49;84;90
50;83;90
48;84;90
49;84;90
50;84;90
48;82;90
50;83;90
48;83;90
42;81;90
46;74;88
40;76;90
6;77;89
44;74;90
12;55;90
11;62;86
20;66;81
23;69;83
21;62;84
13;73;85
14;54;85
21;47;53
13;46;53
8;41;58
9;57;84
45;74;84
47;77;85
48;78;85
45;77;86
46;77;85
9;74;85
46;77;85
22;63;82
21;56;77
20;58;82
25;70;82
44;77;83
23;69;85
26;76;88
48;82;88
46;78;88
42;78;88
47;78;89
48;81;89
22;72;87
43;79;88
44;78;88
24;71;86
42;79;87
47;77;88
25;64;84
24;61;83
11;53;80
23;58;81
25;64;86
23;61;85
24;68;80
42;72;83
49;80;94
15;87;94
45;75;87
35;73;85
36;74;87
49;82;89
45;82;88
46;83;88
