MIN;AVG;MAX
4;46;82
11;47;67
26;55;69
5;39;64
18;48;59
7;48;59
7;58;73
32;59;77
8;55;77
8;55;80
18;58;76
34;61;76
31;58;74
8;55;80
8;52;79
35;61;77
33;59;75
8;51;72
6;55;83
18;58;76
33;60;74
34;60;74
9;53;76
12;44;60
22;46;57
20;46;59
21;45;55
21;40;52
28;47;57
27;42;55
25;42;51
16;38;54
3;44;58
19;49;83
7;56;80
35;60;82
19;58;82
28;60;78
28;62;77
31;60;77
36;61;75
35;61;77
37;60;74
32;61;80
21;60;79
19;57;79
35;62;75
25;59;74
18;59;77
18;56;80
29;58;74
19;58;76
26;58;75
28;59;74
18;58;82
18;60;82
28;59;78
35;61;75
30;59;76
20;56;73
19;57;80
22;58;79
38;61;74
35;59;75
22;57;75
18;58;78
35;62;74
31;60;73
23;59;77
20;58;79
28;60;78
33;61;73
31;60;79
20;59;80
18;57;80
37;61;74
27;61;71
25;59;76
18;56;80
27;59;80
36;60;70
20;60;80
19;60;80
24;57;76
14;59;73
35;59;70
23;57;78
36;63;82
19;58;79
18;58;73
31;61;80
21;59;82
19;59;81
29;58;78
32;60;77
22;58;78
6;57;81
36;61;76
33;60;81
29;62;83
35;60;77
36;61;79
35;61;76
33;59;79
36;60;80
35;59;72
36;62;78
33;61;78
30;60;81
26;61;81
38;62;81
37;61;81
28;53;79
7;48;85
18;50;83
17;54;83
18;59;82
18;58;82
24;59;86
22;57;84
10;52;81
35;60;76
8;60;76
10;57;79
10;56;77
24;61;75
8;55;77
8;56;80
33;59;72
9;54;82
18;60;79
6;49;71
9;54;70
18;58;81
35;62;81
25;62;82
10;53;80
25;59;70
34;60;76
27;60;78
10;52;80
36;62;81
18;48;77
18;46;80
28;63;82
