MIN;AVG;MAX
11;79;93
16;76;94
52;82;91
53;83;92
30;82;93
58;82;88
54;76;87
51;77;88
33;78;90
13;74;88
43;73;84
49;76;87
15;73;88
18;80;91
50;81;90
54;80;89
52;82;92
58;83;92
46;69;81
45;70;80
44;71;81
22;69;81
27;72;80
46;73;81
48;72;79
48;71;80
50;74;81
48;74;81
49;75;81
51;74;80
46;75;81
50;75;81
50;75;80
48;74;80
51;75;80
52;76;81
46;74;80
44;75;81
48;73;80
46;72;79
49;73;81
52;75;81
46;73;81
51;74;81
48;74;81
44;74;81
47;76;81
50;75;80
45;73;81
48;76;83
46;73;81
35;66;81
45;71;81
46;70;81
50;73;80
50;72;81
50;74;81
46;70;79
51;71;81
46;68;81
44;69;80
47;72;81
44;71;80
46;67;80
50;71;79
38;70;89
48;77;89
53;72;89
44;64;75
45;65;75
47;71;81
52;73;80
45;73;80
45;69;79
47;69;81
50;72;79
42;66;81
44;71;80
33;71;81
50;72;80
46;73;81
50;73;81
43;69;79
49;75;81
48;72;79
43;67;80
44;71;77
43;70;78
48;70;77
32;67;75
51;70;80
41;70;80
51;73;80
43;71;80
49;70;79
47;70;80
55;75;92
50;82;93
56;85;93
46;78;91
51;73;80
46;68;81
44;66;74
45;64;74
48;67;74
46;67;74
42;68;75
45;68;74
46;67;73
49;72;86
45;72;81
46;73;80
41;74;80
48;73;80
9;68;78
41;72;81
49;72;80
48;72;81
46;70;81
49;71;78
49;72;79
49;71;80
44;71;80
44;69;80
49;69;80
49;73;81
45;71;81
42;69;80
