MIN;AVG;MAX
20;66;87
13;64;89
45;70;82
41;65;79
5;67;82
20;58;73
34;60;71
28;60;73
20;56;69
32;57;67
36;55;69
39;64;73
40;62;72
26;62;72
6;58;71
36;59;71
40;60;71
43;58;66
33;58;75
43;64;74
38;65;79
40;56;69
41;59;71
37;59;70
30;62;71
40;60;71
6;59;74
47;64;73
35;58;68
32;55;67
30;54;65
30;62;75
38;56;69
38;57;67
40;57;70
39;57;67
29;60;70
40;57;65
31;55;66
32;56;67
33;56;70
41;61;68
33;59;70
41;60;70
36;62;70
29;61;69
38;58;69
40;61;68
35;58;69
38;57;70
38;59;71
7;56;69
41;63;74
38;62;72
40;63;73
44;63;72
34;54;72
30;57;71
28;57;70
39;57;71
3;49;72
29;49;60
33;48;60
18;43;57
24;45;60
25;49;62
32;53;62
35;54;60
31;54;61
34;53;61
33;51;65
34;60;69
37;59;72
38;54;64
35;54;62
31;53;61
32;54;62
37;54;63
36;54;63
28;53;62
33;53;62
35;54;63
36;55;62
34;55;62
33;55;62
33;54;64
34;52;63
