MIN;AVG;MAX
8;64;74
14;65;73
39;64;74
40;69;75
36;67;74
36;64;73
31;65;75
39;66;74
17;64;74
26;62;72
40;68;76
43;70;76
14;69;76
39;67;75
22;68;76
40;66;74
41;66;74
41;68;74
40;63;73
24;63;73
33;56;64
38;61;72
32;60;72
40;67;75
43;70;75
42;70;76
13;66;75
40;64;74
39;65;77
21;67;78
38;65;74
42;67;73
41;69;73
40;67;73
41;65;73
28;60;68
36;63;70
39;66;73
37;69;73
34;66;73
38;65;72
38;65;71
19;63;76
44;71;76
45;71;76
40;68;77
36;68;72
39;68;73
42;67;73
39;64;72
41;69;73
41;68;73
33;64;73
40;67;73
37;64;73
42;66;73
43;68;73
42;68;73
43;67;74
22;61;73
41;67;74
43;68;75
36;67;74
38;63;73
36;64;74
42;65;74
42;68;74
42;69;74
34;63;74
25;64;74
38;63;74
40;67;75
43;68;75
21;66;75
40;68;74
23;66;75
36;64;74
40;65;72
38;67;73
40;66;73
42;67;73
39;67;73
