MIN;AVG;MAX
3;51;62
39;60;72
37;61;73
38;62;72
39;60;69
36;57;70
15;55;68
32;56;62
39;55;62
42;56;63
36;54;63
35;55;62
38;56;64
36;56;63
44;56;64
37;55;63
37;57;64
31;53;63
13;52;61
18;49;61
36;53;61
9;52;61
34;49;58
32;48;58
29;46;58
25;46;57
29;46;56
25;43;56
27;45;56
24;47;59
29;48;61
32;53;62
22;47;62
31;48;58
32;51;60
29;47;59
29;39;56
36;53;63
31;54;62
33;52;62
31;51;61
35;54;62
6;42;55
30;43;54
25;41;53
28;42;51
23;39;52
26;43;53
32;45;53
27;43;50
26;38;48
26;35;46
17;43;57
26;47;58
28;47;57
33;49;59
30;49;58
27;48;58
4;41;57
16;33;50
14;32;50
13;41;55
22;49;58
21;46;60
25;47;57
24;47;58
21;44;57
19;42;52
21;42;52
19;42;51
22;42;51
19;42;51
21;42;51
21;43;52
21;41;53
20;41;53
18;41;50
19;41;53
21;42;52
19;40;50
22;45;60
25;50;61
20;42;58
20;43;53
21;40;52
22;48;59
21;41;55
21;41;51
21;41;52
21;43;52
22;41;51
23;43;52
18;41;52
20;45;57
21;43;57
20;43;51
22;41;52
19;42;52
21;42;52
20;40;52
15;42;58
25;48;61
20;47;60
21;43;54
22;42;53
19;40;51
22;41;52
22;43;52
19;41;52
21;42;52
20;42;52
22;43;52
22;43;53
19;42;52
18;42;53
19;41;53
21;42;52
20;41;53
23;44;58
22;45;57
22;42;53
18;41;53
19;41;51
20;42;52
10;40;53
19;41;53
21;43;51
21;42;52
19;41;51
20;42;53
20;41;52
21;43;52
22;43;53
21;42;52
18;41;53
22;41;52
22;43;53
21;42;53
20;41;52
22;43;54
17;42;53
19;42;53
18;42;52
21;44;53
22;43;53
21;42;53
19;41;53
20;42;53
21;42;52
23;44;53
20;43;54
21;43;53
22;43;54
20;43;54
21;42;53
21;41;53
19;43;59
22;48;59
23;47;58
23;43;52
21;42;53
21;42;52
21;42;53
16;44;53
18;43;53
19;43;53
22;43;53
21;42;53
21;41;52
21;42;54
23;43;53
20;44;54
19;43;53
21;43;53
21;42;52
20;40;52
19;42;51
21;40;50
18;41;50
20;41;51
21;43;51
21;42;51
19;41;52
19;42;51
18;43;55
17;48;57
24;48;57
18;44;56
18;42;52
20;43;54
22;42;53
22;41;53
19;43;53
21;43;53
18;41;53
18;42;51
20;42;53
18;43;52
21;41;49
20;43;53
17;42;58
22;46;57
25;47;57
25;47;57
25;48;61
19;46;60
18;42;51
18;42;52
18;42;52
18;41;52
19;42;52
