MIN;AVG;MAX
11;65;80
43;67;77
42;70;89
37;69;86
5;63;85
39;58;67
17;51;69
22;48;74
7;41;74
17;35;59
21;53;66
22;56;67
28;53;63
27;54;66
34;56;66
29;54;63
32;52;62
23;57;69
19;53;62
19;54;65
21;55;65
30;58;69
25;59;70
26;59;69
34;61;71
37;61;73
38;58;72
33;61;72
34;61;71
34;57;69
39;58;68
37;59;69
39;62;72
37;61;72
37;59;71
37;58;66
35;58;73
25;79;88
50;80;89
34;77;89
46;68;84
7;62;81
34;71;79
39;70;79
42;68;78
44;65;75
44;71;80
42;67;79
41;67;76
43;67;77
50;65;73
42;63;74
38;68;77
44;69;77
41;62;72
45;66;78
36;67;74
32;67;77
46;67;76
46;67;76
47;70;76
46;68;78
42;73;80
42;71;80
50;71;80
44;68;75
28;81;90
52;83;90
47;84;90
54;85;91
54;86;91
55;85;90
40;83;90
53;84;90
55;84;90
51;78;87
47;76;87
49;80;92
7;71;87
41;71;81
47;70;79
47;73;79
41;72;80
38;66;80
