MIN;AVG;MAX
11;57;79
40;61;80
38;60;70
39;60;70
16;56;71
34;58;67
35;60;69
37;59;68
38;61;70
37;60;70
37;61;70
27;58;69
17;55;68
37;58;67
18;54;64
8;52;65
32;53;64
34;59;69
39;59;69
30;57;69
35;56;65
36;55;65
30;52;63
31;51;65
32;56;67
36;57;68
29;54;64
35;56;66
33;50;66
31;54;67
29;55;67
32;54;69
31;57;67
31;57;68
15;55;69
36;56;68
28;57;71
3;54;74
19;51;65
19;53;63
20;56;66
14;50;66
20;52;62
20;46;61
17;47;61
23;45;59
20;48;65
21;79;1508
32;56;69
36;56;66
34;58;69
35;60;68
37;60;70
33;57;72
26;60;70
9;53;67
10;52;68
37;60;68
36;59;67
37;60;67
29;58;70
34;61;70
32;59;70
24;52;68
31;53;66
6;50;66
8;42;61
21;29;37
11;26;37
15;31;37
10;27;38
9;30;38
13;27;38
15;32;38
16;33;38
24;34;37
23;33;38
15;31;37
16;28;36
25;34;38
16;30;38
16;32;38
13;33;38
26;33;38
17;32;37
25;33;38
14;31;37
15;31;36
24;34;37
14;33;38
23;34;38
22;34;38
22;34;38
24;33;37
23;32;36
7;32;36
25;31;36
25;34;37
25;34;37
25;34;38
25;34;38
23;34;38
3;32;38
