MIN;AVG;MAX
11;59;69
42;59;78
22;65;79
44;71;82
10;58;71
42;57;66
39;65;82
50;69;80
44;72;83
35;65;78
53;69;82
47;67;78
43;68;82
7;52;78
19;53;66
16;54;65
20;56;66
14;50;66
19;49;65
17;48;63
18;50;65
19;50;66
19;52;65
16;52;64
18;52;65
18;51;64
19;49;62
18;50;65
19;52;66
8;49;63
19;52;62
19;50;67
19;56;68
15;51;66
19;51;66
19;56;67
18;50;65
18;57;70
19;53;67
16;54;66
17;56;65
42;67;77
41;67;74
31;64;76
39;63;75
37;65;74
39;69;78
31;62;71
40;65;72
36;65;75
33;64;76
44;66;74
38;65;73
43;70;77
32;63;74
18;63;71
35;60;68
38;61;73
40;69;79
30;61;72
40;64;77
44;69;78
38;66;75
38;64;76
37;60;73
42;65;72
43;67;74
41;67;72
39;65;74
36;61;71
43;67;76
43;68;77
42;67;73
40;69;78
43;67;74
31;56;68
37;65;77
42;66;75
44;69;77
40;68;75
37;66;78
38;64;75
41;66;73
28;62;76
33;55;60
19;61;75
33;55;65
36;60;71
35;63;75
37;61;73
27;62;73
40;61;71
29;67;75
38;66;74
42;69;76
38;64;72
38;64;74
25;61;71
36;80;1442
34;53;58
41;61;69
38;59;67
28;60;74
39;65;76
38;61;75
38;66;81
40;67;76
