MIN;AVG;MAX
7;59;69
34;56;65
13;52;68
35;58;69
12;48;65
34;62;77
25;57;69
32;54;67
35;58;69
36;58;68
26;61;70
36;61;69
28;59;70
34;57;67
36;60;68
28;58;68
34;57;69
26;60;70
30;58;69
32;57;67
38;60;70
36;61;70
38;60;70
36;60;69
38;61;69
27;61;70
35;61;70
37;61;70
38;60;69
37;58;69
37;58;65
37;59;69
35;61;70
34;59;70
36;60;70
37;61;70
31;60;70
39;61;70
36;60;70
37;60;70
36;61;70
35;61;70
38;59;70
34;60;70
35;61;70
37;60;70
37;61;70
35;60;70
34;59;71
37;59;69
37;60;71
36;60;70
37;60;70
36;61;70
35;61;70
37;61;70
39;60;70
34;60;70
36;61;70
31;58;69
29;56;64
37;58;64
35;57;64
34;59;65
35;58;64
36;58;64
26;58;66
38;59;65
39;62;73
35;60;71
35;59;64
36;57;69
37;59;69
38;61;71
37;60;70
38;59;69
38;60;69
37;61;70
38;59;69
38;59;69
36;60;69
35;56;69
37;58;67
36;59;67
37;61;70
39;61;70
39;61;70
36;61;71
34;61;70
35;61;70
27;60;69
35;61;76
38;62;78
38;61;70
39;61;70
36;60;70
39;61;70
36;61;70
37;60;70
38;60;71
34;61;70
28;61;70
37;61;70
34;62;71
38;60;71
33;60;71
38;61;71
39;60;70
36;61;71
38;60;70
39;61;70
28;62;70
37;60;71
37;61;70
34;61;71
37;61;71
36;61;71
34;60;70
35;61;69
27;61;70
35;60;70
35;61;68
34;60;68
11;60;68
36;60;70
36;62;70
37;60;70
34;61;70
37;61;70
37;61;70
28;61;71
36;60;70
37;60;69
38;61;70
37;62;71
35;60;71
37;61;71
37;60;69
36;60;71
38;60;71
39;61;70
37;61;71
37;60;71
37;60;71
36;60;70
37;61;71
36;61;70
36;61;70
38;60;71
37;61;70
36;61;70
37;61;70
36;62;71
37;61;70
35;61;71
37;60;70
30;59;69
17;54;68
36;60;69
36;59;69
23;60;69
32;57;68
27;58;68
11;56;66
