MIN;AVG;MAX
11;75;93
39;76;94
46;82;100
26;76;88
39;72;88
6;68;87
29;63;78
33;59;75
38;63;75
28;59;74
16;56;74
39;61;73
36;63;75
35;68;79
27;66;76
25;66;78
31;63;76
9;59;77
27;61;71
39;61;72
38;61;72
35;59;68
29;65;73
26;63;76
30;65;74
38;62;75
18;59;72
31;58;68
36;58;69
34;60;69
22;57;69
27;61;69
30;58;71
32;60;71
23;57;72
42;62;72
32;60;72
41;60;71
34;57;71
37;59;70
25;57;71
36;59;69
25;60;71
34;59;73
27;56;68
26;59;68
30;58;66
31;58;70
33;55;69
30;56;64
35;57;69
36;58;67
25;57;70
37;62;71
40;64;72
26;55;71
22;54;71
30;59;73
38;65;74
40;64;72
31;60;71
36;59;70
32;60;73
40;61;75
