MIN;AVG;MAX
9;59;75
9;54;70
9;57;72
13;56;71
37;53;70
29;55;70
30;58;69
32;55;69
40;60;73
39;58;73
29;53;67
26;54;71
36;56;71
26;57;72
40;60;73
38;59;73
36;59;72
36;56;74
29;55;69
28;54;69
39;56;71
39;58;71
29;58;69
37;57;68
32;59;72
33;56;66
36;58;70
32;59;70
34;56;67
36;55;68
39;56;68
36;57;70
38;59;69
38;57;72
3;54;72
37;59;68
29;57;67
32;54;64
34;56;67
37;58;66
35;59;67
39;59;66
31;54;66
32;51;60
25;51;63
37;56;65
33;56;66
37;57;65
29;58;68
34;52;63
33;55;64
36;58;64
31;56;67
39;56;64
38;57;67
33;57;67
7;53;66
33;56;68
36;60;69
29;60;71
38;60;71
36;59;71
37;60;70
37;61;71
37;59;70
37;61;71
37;60;71
36;61;71
37;59;70
27;59;67
39;61;70
38;61;71
36;60;70
29;62;72
36;61;72
37;60;71
37;60;71
40;61;71
37;60;71
38;62;72
39;61;73
37;61;72
35;61;73
39;61;72
39;61;71
38;61;72
35;60;72
37;61;70
37;59;65
36;59;67
37;60;70
36;61;73
28;61;71
34;59;69
37;60;74
34;62;81
29;62;77
37;61;78
37;58;71
36;60;70
39;59;72
37;59;71
39;59;70
8;59;78
38;61;79
30;62;72
37;61;72
39;61;72
30;61;70
38;60;72
35;60;69
38;60;71
