MIN;AVG;MAX
8;60;76
21;63;74
20;55;74
15;51;74
21;54;74
20;49;74
21;58;77
21;59;76
19;60;77
20;61;75
22;63;75
19;63;78
21;58;75
21;63;76
20;60;75
20;60;76
20;53;69
21;54;76
21;57;75
21;60;75
21;64;76
21;63;75
21;65;76
20;64;74
21;65;77
21;66;75
21;64;77
20;62;75
20;65;76
21;66;76
21;65;75
21;65;77
21;65;76
21;64;75
21;62;78
20;59;77
21;61;75
20;61;77
21;64;74
21;63;76
20;51;74
21;54;75
21;64;75
21;65;74
20;64;76
21;64;75
21;64;75
21;64;75
21;64;75
21;65;78
21;65;75
21;65;77
20;59;74
21;50;72
20;46;75
20;50;76
18;41;75
19;59;75
21;62;76
20;54;75
18;63;75
19;58;76
20;63;77
20;63;75
21;64;77
21;58;75
20;59;73
21;64;75
6;55;72
15;63;76
20;64;76
20;64;75
20;64;75
21;64;76
21;64;77
21;64;75
21;66;76
21;64;77
21;64;74
21;64;75
19;61;74
20;63;72
12;59;74
21;64;74
21;65;76
21;65;74
21;63;76
20;64;76
21;65;75
22;63;76
22;65;76
21;63;75
21;65;78
21;65;77
21;65;76
21;64;76
21;65;76
21;64;76
20;65;76
20;64;76
22;64;75
20;64;76
21;65;76
22;64;75
21;66;75
21;64;75
21;64;76
19;62;77
20;54;77
27;59;80
21;61;76
31;60;80
33;60;73
40;64;73
15;56;72
19;60;76
21;64;75
21;63;77
21;63;77
21;62;74
25;62;74
21;59;74
25;64;76
21;65;78
22;65;76
21;55;72
20;62;76
21;53;72
21;55;73
21;61;77
21;57;75
19;56;73
21;57;73
21;62;72
21;61;72
21;63;73
21;62;72
21;63;73
21;61;72
21;63;72
21;61;72
20;61;73
18;56;73
20;50;72
21;51;71
21;62;73
21;61;72
21;63;74
21;63;73
21;61;72
21;60;72
20;57;72
18;54;73
41;68;74
36;63;75
15;61;74
13;59;72
23;63;77
22;67;78
19;69;79
23;67;79
23;69;79
44;72;78
43;71;81
41;68;76
18;52;73
13;66;79
42;67;76
38;66;76
15;57;72
21;63;75
17;52;73
24;53;72
3;42;71
7;49;71
23;60;74
18;50;74
3;47;72
20;53;75
50;70;88
49;78;87
47;73;87
30;75;89
40;76;88
14;74;89
45;68;74
46;67;73
44;67;73
42;66;73
44;66;74
45;67;73
42;66;73
