MIN;AVG;MAX
11;32;50
23;33;36
5;29;36
22;32;34
22;28;34
25;29;31
19;26;30
12;27;30
21;28;30
22;28;31
21;27;31
15;28;31
18;30;50
25;30;32
24;30;32
23;30;32
24;30;33
25;31;32
24;29;32
22;29;32
24;29;32
23;30;32
23;31;32
22;30;32
26;31;32
25;31;32
23;30;32
24;31;32
25;31;32
24;30;32
22;30;32
25;31;32
26;30;32
25;29;31
23;30;32
20;29;31
23;28;31
16;29;32
22;30;32
20;29;32
26;30;32
26;30;32
25;31;32
23;31;32
25;31;32
23;31;32
22;30;33
25;31;32
24;29;31
25;31;32
20;31;32
19;30;32
25;31;32
23;31;32
26;31;32
25;31;32
22;31;32
24;31;32
23;31;32
21;29;32
21;30;32
16;26;31
21;29;32
27;31;32
24;30;32
25;31;33
21;30;32
25;31;32
21;31;32
26;31;32
25;31;32
26;31;32
20;31;32
22;30;32
21;31;32
25;31;32
25;30;32
22;30;32
26;30;32
22;30;32
23;31;32
23;31;32
23;31;32
22;30;32
21;29;32
21;29;32
14;29;32
23;30;32
25;31;32
23;30;32
21;29;31
23;30;32
26;31;32
23;31;32
26;31;32
22;30;32
22;30;32
23;31;32
23;30;32
26;31;32
25;31;32
25;31;32
21;30;32
24;31;32
26;31;32
23;29;32
24;30;32
25;30;32
24;30;32
20;29;31
16;28;32
20;29;31
7;28;31
20;28;30
23;28;30
23;28;30
18;68;81
41;65;78
37;62;70
42;66;79
36;75;79
48;74;80
45;74;80
47;74;80
46;74;80
49;74;80
45;75;80
35;70;78
37;71;77
46;70;79
