MIN;AVG;MAX
9;43;50
25;45;50
7;45;50
33;47;51
34;46;50
31;45;50
33;45;49
17;43;49
11;42;48
32;44;49
7;43;50
33;44;48
31;45;49
34;45;49
27;44;48
30;45;48
29;44;48
31;44;49
28;41;48
34;46;49
26;43;49
24;41;48
30;45;50
33;47;49
31;45;49
34;45;48
32;45;49
31;47;50
28;46;50
32;47;50
33;47;50
34;47;50
32;46;50
26;43;50
30;46;51
34;49;52
32;49;52
34;48;53
34;48;52
33;48;52
34;46;52
33;46;50
30;46;50
32;46;50
32;45;50
32;45;50
32;45;51
33;46;51
33;46;50
32;45;51
24;42;50
32;45;49
32;44;49
30;45;50
32;44;50
30;45;50
27;38;48
21;44;51
34;47;52
35;48;52
34;47;52
27;48;52
34;48;52
34;47;50
28;42;49
33;44;49
32;45;49
34;46;50
20;42;47
26;43;50
34;47;51
32;46;50
28;45;49
33;46;49
32;45;49
32;46;49
33;45;49
25;43;48
30;43;48
32;46;51
32;47;50
31;46;50
32;45;49
33;45;50
27;46;51
29;44;50
33;47;51
34;47;52
29;45;52
33;48;52
28;44;50
29;42;50
29;49;53
32;50;53
31;48;53
34;49;53
41;50;54
32;47;53
35;46;51
30;45;51
31;44;51
33;46;51
32;46;51
33;47;51
31;47;51
33;46;51
35;46;51
31;46;51
29;45;51
32;46;49
30;46;51
32;46;51
28;45;51
33;46;51
31;47;51
34;45;51
32;45;50
35;45;51
33;44;51
28;43;50
31;43;50
30;43;50
32;44;50
32;44;49
27;44;49
33;44;49
29;45;50
30;42;47
25;41;49
31;41;46
13;39;51
34;49;56
35;50;55
38;47;55
32;44;49
32;45;49
30;44;50
29;44;47
27;43;50
37;45;51
31;43;49
29;44;49
33;44;49
31;46;50
30;45;50
33;45;50
33;45;49
31;45;50
32;45;50
29;45;50
34;45;51
31;46;50
34;44;49
32;45;50
32;44;49
34;44;49
31;46;50
30;45;50
32;45;50
30;45;50
26;44;49
34;45;50
31;43;48
34;44;50
30;46;50
19;42;50
28;41;49
29;41;50
24;41;50
27;44;50
32;45;51
33;46;51
33;47;51
21;43;51
31;46;49
29;44;49
31;43;48
32;43;48
29;43;48
21;42;48
32;43;49
30;45;49
30;44;49
25;44;48
31;44;48
32;45;49
33;46;49
28;45;49
32;45;49
19;40;49
33;44;49
33;45;49
30;44;49
27;44;49
31;45;49
31;45;50
34;47;50
31;46;50
32;45;50
35;47;51
33;47;50
35;46;50
24;43;50
27;42;48
32;47;51
34;47;51
34;47;52
31;48;51
31;46;51
34;44;49
30;44;49
32;44;49
29;43;47
30;44;49
31;43;49
31;44;50
31;44;49
31;44;50
32;45;50
32;45;49
29;42;48
32;44;49
31;43;49
30;44;49
33;45;50
30;45;50
29;44;50
33;46;50
28;46;50
32;44;50
30;45;50
29;44;50
29;44;51
21;44;51
32;44;50
29;45;49
33;45;50
32;45;50
34;45;50
31;45;49
30;45;49
31;44;49
31;44;48
13;43;49
28;45;49
33;45;50
32;44;50
31;45;49
28;45;50
32;43;50
30;45;50
29;46;50
28;44;50
30;43;49
