MIN;AVG;MAX
4;95;118
17;94;118
43;92;115
46;101;119
50;97;120
48;92;113
35;97;113
24;89;110
45;92;113
55;102;118
53;104;118
18;99;120
43;99;117
47;101;119
27;100;117
44;96;114
53;103;117
54;101;117
51;96;112
54;95;109
35;91;111
45;90;109
43;97;116
55;104;116
45;103;117
24;95;115
52;96;115
31;94;114
49;99;117
49;99;117
51;94;110
50;97;113
46;96;114
47;93;112
47;91;112
38;81;102
46;86;112
42;93;114
51;98;114
51;92;113
46;85;114
47;85;111
52;95;113
54;93;113
52;97;113
40;92;112
48;98;115
55;102;115
53;102;116
48;91;114
55;97;115
34;94;116
36;94;120
53;100;117
