MIN;AVG;MAX
7;65;75
40;65;76
16;61;74
44;67;74
42;70;74
44;69;74
37;68;74
31;64;74
39;60;65
38;62;74
34;52;64
41;60;69
43;65;74
41;66;74
45;65;74
39;64;73
41;57;66
34;60;71
39;61;72
9;61;74
41;65;74
42;66;73
46;69;74
3;57;71
44;67;80
52;78;85
41;72;83
3;64;75
45;65;74
4;66;76
22;62;72
42;64;73
44;64;72
42;66;73
41;65;74
37;58;67
42;62;73
41;62;71
40;63;73
42;62;72
39;61;73
39;61;72
41;62;72
41;63;73
38;64;73
36;65;73
40;63;69
42;64;72
44;67;73
44;69;73
30;64;72
44;64;72
42;66;75
38;68;76
42;70;76
41;66;75
4;65;75
29;70;86
46;72;85
46;77;86
31;66;81
33;61;81
41;66;74
45;66;78
37;61;71
38;59;64
41;58;67
39;59;69
17;63;71
42;65;72
54;70;74
40;69;74
10;63;74
44;66;74
24;67;76
43;69;76
38;65;76
40;62;70
40;60;72
40;61;71
41;61;71
34;62;72
39;65;73
45;69;73
44;67;73
34;63;73
43;63;71
41;66;74
46;69;74
39;67;74
40;65;74
42;63;71
42;67;74
45;69;75
44;70;75
36;65;74
26;63;73
36;63;80
50;73;84
48;75;83
45;71;81
