MIN;AVG;MAX
9;67;78
43;66;77
50;70;78
48;72;78
14;68;77
32;65;74
9;62;72
36;62;73
50;70;77
44;65;76
16;67;77
44;65;74
56;81;88
56;80;91
53;74;80
53;74;80
48;74;80
50;70;80
49;69;77
33;70;79
48;68;78
49;69;77
55;72;79
47;71;79
49;68;77
25;64;76
40;65;74
39;69;76
49;69;77
24;69;77
47;70;76
47;67;78
22;67;80
51;69;79
53;70;78
54;73;78
54;73;78
41;68;78
15;67;76
46;65;72
48;69;76
50;71;77
53;73;77
21;67;76
51;71;76
48;73;79
54;74;79
50;75;79
53;73;79
53;74;79
52;72;79
49;71;80
39;72;79
48;74;80
46;73;80
49;67;79
47;73;79
22;71;79
53;71;79
48;72;78
45;66;76
53;70;77
48;68;78
45;70;77
46;72;76
53;69;77
36;63;73
44;63;71
49;69;76
50;68;77
46;70;77
39;66;75
45;68;76
