MIN;AVG;MAX
50;65;76
47;67;77
50;69;78
46;69;78
11;65;77
51;68;77
56;71;78
30;71;78
58;70;76
50;69;77
52;70;77
39;68;76
50;70;77
48;68;77
45;66;77
20;65;75
54;67;77
17;66;76
39;66;75
28;63;75
36;63;76
46;66;75
21;63;75
24;60;76
28;68;76
43;68;76
49;68;76
58;71;76
55;70;77
55;72;76
51;67;75
29;64;74
49;64;75
31;59;73
50;63;73
15;64;74
47;64;73
52;70;77
45;71;77
57;71;77
12;64;74
49;65;75
11;62;77
45;65;74
45;66;75
55;66;75
49;66;74
46;66;75
50;61;71
47;63;74
45;64;73
32;61;69
49;65;74
45;65;74
50;66;74
42;66;74
48;65;73
45;65;74
49;69;76
55;68;76
52;69;75
47;66;75
50;69;76
57;68;75
57;71;76
42;67;75
49;68;75
48;66;75
