MIN;AVG;MAX
7;46;56
23;47;56
16;45;53
34;50;57
22;48;56
11;44;58
12;47;55
35;49;56
36;50;56
38;50;56
34;48;56
9;48;57
32;48;61
37;55;63
34;52;57
27;51;57
35;50;55
34;51;56
38;50;57
33;50;56
33;51;57
33;51;58
33;51;57
34;51;58
34;50;58
35;52;59
37;50;55
21;45;55
32;48;54
36;48;55
23;49;55
32;45;55
37;51;58
21;48;58
32;49;58
34;52;58
23;48;55
23;42;54
27;53;62
31;48;58
37;51;57
34;50;58
36;52;58
26;51;57
36;51;57
34;49;57
34;50;55
29;50;54
29;49;56
31;48;54
35;54;61
39;55;64
30;56;64
34;51;58
35;52;58
33;50;55
29;44;52
31;54;65
36;51;60
32;47;64
42;56;62
34;50;58
30;47;61
39;55;65
33;49;56
37;52;58
32;48;55
37;50;54
26;51;61
36;53;63
37;51;57
35;48;54
38;51;57
32;49;56
20;48;63
40;55;64
33;48;55
40;54;59
35;50;59
40;56;63
34;55;64
36;56;64
35;53;64
36;48;55
39;55;63
36;50;54
32;50;56
28;47;56
34;54;63
34;51;62
38;51;57
36;52;58
35;51;57
33;53;58
35;51;59
34;50;55
37;49;55
37;51;56
36;50;56
29;47;55
31;49;62
36;55;62
37;52;58
30;50;57
35;50;58
37;50;55
36;50;56
34;47;55
35;55;64
28;49;59
24;47;58
36;57;64
34;56;65
