MIN;AVG;MAX
5;54;91
21;55;74
31;57;73
21;58;72
35;62;73
39;61;73
38;61;73
38;61;73
30;62;74
30;61;75
29;63;74
39;63;74
30;62;75
12;61;74
26;60;71
39;60;75
40;62;74
42;61;74
30;59;74
33;61;74
39;61;75
39;60;74
36;57;66
32;56;66
30;56;67
29;59;70
41;61;70
31;58;69
38;59;69
33;59;70
30;57;71
29;59;72
39;61;76
31;57;75
35;55;72
33;56;72
40;59;75
30;61;75
30;59;74
32;59;79
40;61;77
40;61;76
41;61;76
30;62;78
32;58;79
31;57;73
39;62;75
37;62;74
29;63;74
41;62;75
29;62;74
29;63;74
40;63;76
39;61;74
37;62;74
38;61;74
36;62;76
