MIN;AVG;MAX
12;62;92
43;64;93
20;60;86
34;63;89
38;63;91
29;63;91
42;63;88
44;63;84
32;63;88
15;60;84
39;62;85
34;63;84
40;64;86
20;61;88
39;63;82
20;58;81
29;61;73
30;62;76
40;63;78
29;62;78
36;61;74
37;61;75
34;58;73
30;61;76
30;63;76
19;62;77
31;59;75
22;61;78
34;62;77
28;62;77
39;63;77
30;64;76
36;61;76
34;58;72
36;58;70
37;60;76
38;62;77
33;62;77
30;60;76
36;61;75
19;59;75
34;62;78
40;63;76
36;62;76
35;61;73
33;60;74
36;58;69
37;60;75
38;61;75
37;61;73
35;59;71
29;62;73
33;60;73
31;59;75
31;63;77
39;62;78
38;61;78
36;61;74
37;61;76
24;59;76
36;61;77
39;63;78
36;61;76
35;61;74
36;58;71
38;58;74
40;62;75
30;62;76
25;59;74
38;59;72
30;57;75
42;62;77
31;62;77
38;60;76
38;62;76
36;58;78
22;61;80
38;62;78
39;60;76
38;61;77
35;62;75
34;62;78
30;60;75
39;61;78
38;63;78
35;59;73
32;58;77
39;61;77
39;62;80
28;61;80
33;62;80
29;62;82
22;60;82
37;63;82
42;63;82
42;63;81
41;64;82
39;63;77
31;63;78
40;62;76
40;63;78
42;63;77
30;63;78
41;62;77
38;62;77
20;60;78
42;63;82
30;64;83
30;63;83
41;64;81
40;63;81
31;64;79
35;57;77
32;59;75
34;62;77
30;59;78
37;61;76
39;60;75
24;58;75
32;61;80
40;62;77
18;61;77
38;62;80
40;63;79
38;62;78
19;61;80
