MIN;AVG;MAX
9;53;67
32;62;78
42;64;77
12;56;68
19;58;71
10;55;69
36;53;66
44;60;71
28;59;69
31;58;68
43;59;69
45;61;71
12;58;71
40;62;73
50;63;73
43;63;73
45;61;71
23;58;68
39;61;73
42;63;74
37;61;70
44;59;71
29;57;65
43;58;69
44;62;71
41;59;71
29;58;70
40;60;70
43;57;68
25;58;72
38;60;73
42;66;76
43;63;75
38;57;68
30;57;68
37;54;65
26;54;67
41;58;68
20;59;69
37;58;70
31;60;70
29;61;71
10;52;73
21;63;83
27;72;84
50;70;77
48;69;77
50;70;77
51;69;76
51;69;76
51;68;75
47;71;76
50;70;77
41;63;77
46;68;76
48;69;77
26;69;77
39;63;75
38;68;76
50;69;77
45;69;77
46;70;77
21;60;76
32;73;88
58;72;87
48;68;77
53;71;77
51;71;78
28;66;76
34;64;76
39;66;77
