MIN;AVG;MAX
9;78;90
42;80;90
41;79;91
25;81;91
27;78;91
9;70;90
36;73;90
39;79;90
41;80;91
13;71;88
50;87;105
42;86;104
43;84;91
27;69;89
37;76;91
43;85;92
43;83;92
44;84;91
37;81;91
42;80;91
41;81;90
39;82;92
40;79;91
40;84;92
43;84;92
44;84;92
43;83;91
40;84;92
39;82;92
43;84;91
42;84;92
44;85;92
41;85;92
43;84;92
38;84;92
44;83;92
40;84;92
41;85;92
45;84;92
43;84;92
42;84;91
40;84;92
43;84;92
42;85;92
42;85;92
44;83;91
44;84;92
35;83;92
44;81;91
44;84;91
42;83;92
40;79;87
18;82;92
45;85;92
43;83;92
45;83;92
44;84;92
44;84;92
42;83;92
41;86;92
43;84;92
44;85;92
38;86;92
43;84;92
40;85;92
43;85;92
41;83;92
43;84;92
41;80;89
43;83;92
42;85;92
36;84;92
38;82;92
43;83;92
39;85;93
40;85;92
44;83;92
43;85;92
44;84;92
42;85;92
43;85;92
44;83;92
44;85;92
42;85;92
41;83;92
72;85;92
38;83;92
40;81;91
41;83;91
44;84;91
43;83;94
44;84;92
40;82;91
44;79;91
43;86;92
42;81;91
41;83;92
42;82;91
43;83;91
39;83;92
43;84;91
40;80;91
16;77;87
43;84;92
44;83;92
44;85;92
43;85;92
42;83;91
43;84;92
38;84;92
41;80;90
40;81;92
42;84;93
44;83;92
44;84;91
45;85;92
43;82;92
45;85;92
40;84;92
44;84;92
45;83;92
41;85;92
43;84;92
42;85;92
30;75;91
