MIN;AVG;MAX
3;45;65
45;62;73
15;60;75
43;68;77
45;66;76
27;64;76
42;66;76
37;66;76
43;64;76
43;63;71
25;59;73
26;61;73
29;63;73
30;56;76
23;46;73
26;43;48
28;43;48
31;44;49
38;57;72
40;65;75
36;58;73
35;59;71
42;65;74
43;65;72
39;65;72
43;63;72
29;58;71
45;63;72
30;61;75
37;59;67
39;59;65
27;55;64
22;51;64
20;55;63
37;55;63
37;55;64
13;52;63
38;59;64
36;58;64
30;54;65
37;65;71
41;65;73
49;65;77
36;57;66
34;58;67
33;57;67
27;58;69
34;56;67
37;60;67
38;56;65
38;58;65
32;59;68
36;60;67
41;61;68
33;55;68
37;58;63
37;57;74
30;60;75
32;57;65
37;57;67
38;59;65
20;52;65
39;58;65
36;58;66
35;59;65
34;58;66
3;57;63
