MIN;AVG;MAX
9;31;50
23;30;32
23;30;32
20;29;32
22;30;32
23;30;32
21;28;32
18;28;31
4;27;32
21;26;30
21;26;30
19;27;30
21;28;30
24;27;30
19;26;30
21;27;30
3;41;49
29;46;50
8;41;50
16;25;28
16;25;28
16;24;28
16;24;29
13;23;29
16;27;50
20;29;32
24;30;32
24;31;32
23;30;32
21;30;32
24;30;32
23;30;32
25;31;32
17;30;32
21;30;32
24;29;31
22;29;31
24;30;32
22;30;32
22;31;32
22;30;32
26;31;32
26;31;32
26;31;32
26;31;32
22;31;32
23;29;32
22;29;32
16;28;32
21;29;32
22;29;32
22;29;31
21;28;32
23;29;32
7;26;30
23;27;30
21;27;30
21;28;30
24;28;30
