MIN;AVG;MAX
6;51;71
13;55;71
31;59;78
8;60;77
40;63;78
39;62;75
31;62;74
34;59;72
27;58;73
22;56;72
8;56;69
39;57;67
34;60;76
35;63;76
39;62;76
33;60;73
35;62;74
34;62;76
42;62;76
35;63;77
32;58;72
30;60;74
42;63;76
33;63;77
35;63;75
34;63;75
41;62;76
35;63;78
39;61;76
38;62;77
33;63;78
38;63;78
34;61;77
34;61;78
36;64;81
38;64;79
40;63;82
42;64;82
22;61;80
33;64;79
35;64;78
35;64;78
38;61;76
36;63;77
40;63;75
40;62;76
34;61;74
31;61;75
40;62;73
24;59;72
31;61;75
34;63;76
40;63;75
35;61;73
37;62;75
40;62;75
39;62;75
33;64;76
32;59;73
34;60;74
40;64;77
40;63;76
40;61;75
39;63;75
39;62;77
35;64;78
39;63;79
38;63;78
41;63;78
32;62;77
32;62;75
37;62;80
41;64;80
40;64;81
39;62;79
34;63;77
34;62;77
34;63;78
38;63;78
41;62;78
35;63;78
42;62;78
35;62;77
34;58;76
32;58;76
34;61;78
4;59;76
6;54;71
32;60;79
37;63;81
