MIN;AVG;MAX
9;66;83
49;76;84
49;77;85
49;78;84
48;78;83
48;77;84
48;78;84
44;77;84
70;80;85
50;78;84
70;79;84
49;78;85
49;78;85
48;79;85
52;78;84
50;79;85
45;73;82
43;67;78
35;71;82
20;64;72
29;67;74
39;68;73
42;64;73
41;64;74
41;64;74
38;62;75
41;60;69
38;62;71
37;53;65
39;59;67
39;67;73
42;66;73
44;70;73
42;70;75
44;69;74
45;70;74
43;70;74
45;67;74
44;70;74
39;68;74
45;69;74
45;69;74
41;66;73
32;66;73
42;65;73
40;67;75
43;68;73
41;68;74
42;69;73
41;65;74
44;70;74
44;69;74
37;69;74
43;68;74
44;69;74
44;69;74
40;69;74
44;69;74
43;68;74
44;70;74
40;69;74
44;69;74
45;71;75
44;70;74
41;70;74
44;69;74
43;69;74
44;70;74
43;69;74
45;69;74
41;69;74
45;69;74
43;70;74
40;70;74
41;70;74
44;70;74
45;70;74
45;69;74
42;68;74
42;69;74
45;69;74
43;68;74
45;70;74
43;70;74
43;69;74
44;70;74
44;70;74
43;69;74
42;70;74
45;70;74
39;70;74
42;70;74
44;69;74
41;69;74
45;69;74
43;69;74
44;69;74
43;70;74
44;69;74
43;68;74
45;70;74
42;70;74
44;70;74
42;70;74
44;70;74
45;70;75
44;70;75
43;69;75
45;70;74
42;70;74
45;69;74
43;69;74
42;70;74
45;67;74
44;70;75
44;69;74
43;69;74
41;70;74
41;70;74
44;68;73
44;70;74
44;69;74
45;70;76
45;69;75
43;69;74
45;69;74
44;69;75
44;67;74
42;68;72
42;68;73
20;66;74
42;69;74
46;70;74
43;69;74
60;71;74
43;69;74
42;70;74
43;70;74
44;70;74
38;65;73
44;67;74
44;70;74
43;70;74
44;67;74
44;70;74
44;69;74
40;70;74
41;70;75
44;70;74
42;69;74
41;70;74
45;70;74
44;69;74
42;69;74
44;69;74
42;69;74
41;69;75
44;69;74
45;69;75
44;70;74
40;68;74
42;70;74
41;70;74
44;69;73
45;70;74
44;70;74
45;69;74
41;69;74
43;70;74
45;69;75
42;69;75
45;70;75
45;70;74
44;70;74
44;70;74
44;70;74
42;69;74
41;69;74
43;70;74
43;70;74
44;68;74
45;70;74
43;69;74
45;70;74
45;70;75
44;70;74
44;69;74
45;69;74
42;70;74
44;70;74
45;70;74
45;69;74
43;69;74
42;70;74
44;70;74
44;70;73
44;69;74
46;68;75
37;68;74
46;70;74
44;69;75
44;68;75
44;69;74
45;70;74
37;70;74
41;67;74
45;70;74
43;70;74
45;69;74
45;70;74
41;70;74
44;69;74
44;70;74
44;68;74
44;70;75
43;69;74
43;69;74
45;69;76
42;70;74
44;69;74
45;70;74
37;68;74
44;69;74
43;69;75
44;69;73
44;69;74
44;70;74
42;69;74
42;69;74
43;70;74
44;70;74
43;70;73
45;70;74
45;70;74
41;70;74
39;70;74
42;70;74
42;70;74
43;70;74
43;69;74
44;70;74
43;69;74
45;68;74
42;70;74
45;70;75
45;69;74
45;70;74
45;69;74
43;69;75
45;69;74
44;69;74
43;69;74
44;69;74
44;69;74
41;69;74
44;69;74
44;69;74
45;69;74
43;69;74
45;70;74
44;67;74
39;66;72
42;66;72
19;67;73
44;70;74
43;69;74
41;68;74
60;71;74
43;69;74
62;71;74
44;69;74
54;70;76
42;67;74
63;71;74
45;67;74
45;69;74
44;69;74
45;70;74
45;70;74
45;70;75
44;70;75
43;69;74
44;69;74
44;68;74
44;69;74
43;69;74
44;68;73
43;69;74
44;70;74
45;69;74
44;69;74
45;67;75
44;69;74
44;69;74
42;66;74
45;68;75
45;69;74
45;70;74
44;70;74
45;70;74
44;69;74
44;69;75
44;69;74
43;67;74
43;70;74
42;70;74
45;70;74
42;70;74
45;70;74
44;69;75
44;70;74
43;70;74
43;70;74
45;71;74
44;70;74
42;69;74
41;69;74
45;70;74
44;70;74
43;69;74
44;70;74
40;69;74
45;70;74
45;69;74
41;69;74
44;70;74
45;70;74
45;70;74
44;70;74
44;69;74
40;68;74
44;69;74
45;70;74
44;69;74
46;69;74
40;70;74
42;70;74
44;70;74
44;69;74
47;70;74
41;69;74
40;70;74
43;69;74
44;69;74
44;68;74
40;69;75
43;69;74
44;69;74
44;69;74
43;70;74
43;69;74
39;70;74
45;70;74
40;70;74
43;70;75
43;70;74
43;70;74
40;70;74
43;69;74
43;69;74
41;69;74
45;70;75
39;70;74
38;70;74
42;69;74
41;69;74
44;70;74
43;69;74
44;70;74
43;70;74
39;70;74
44;69;74
45;69;74
44;70;74
44;69;74
45;69;74
44;69;75
42;69;74
45;69;76
43;70;74
44;70;74
45;70;74
44;69;74
44;70;74
43;70;74
41;65;74
40;70;74
43;69;74
35;64;74
44;69;74
41;70;74
43;69;74
44;69;74
42;68;74
41;67;72
42;67;72
18;66;72
44;69;74
44;69;74
43;70;74
44;70;74
43;70;74
40;70;74
44;69;74
44;68;74
43;67;74
44;69;74
46;69;74
45;68;73
42;68;73
58;70;74
41;68;75
42;69;74
42;69;74
45;70;74
45;70;74
44;70;74
42;69;74
43;69;74
45;70;74
45;70;74
44;70;74
42;70;74
44;70;74
45;70;75
41;70;74
41;68;74
40;66;74
41;65;72
38;63;74
26;65;74
39;63;74
43;62;74
37;64;73
41;62;72
42;65;72
36;64;72
42;64;71
41;65;72
