MIN;AVG;MAX
6;57;68
26;56;67
40;60;68
40;58;68
15;57;68
24;58;66
39;60;67
43;61;68
36;60;67
34;58;65
10;54;66
40;58;70
46;66;78
38;60;68
15;60;68
38;57;67
19;60;69
36;56;68
29;55;67
32;52;64
31;48;67
31;50;65
31;48;68
33;51;66
33;51;70
33;59;72
30;62;78
45;68;78
13;62;77
35;52;64
34;53;62
37;55;63
41;56;62
32;55;63
34;53;63
23;51;62
40;52;62
38;52;63
21;49;60
32;54;71
41;57;70
42;56;64
18;55;64
32;54;63
38;58;76
45;67;78
32;52;65
38;55;64
30;51;63
27;47;61
26;46;60
30;43;62
24;46;63
28;47;65
32;49;66
31;53;69
34;54;66
32;51;69
31;39;59
26;37;42
