MIN;AVG;MAX
7;63;72
42;66;81
48;71;81
41;65;80
17;65;82
47;68;78
42;69;79
26;66;76
44;68;79
44;64;74
32;64;74
12;64;74
40;65;74
43;69;78
39;67;74
18;63;74
15;66;78
36;63;78
29;63;78
42;62;78
43;64;76
43;67;78
38;64;74
40;60;69
24;58;69
39;60;70
40;64;74
35;62;71
16;60;73
40;62;75
39;67;75
36;56;75
27;62;77
38;68;79
42;66;77
45;68;77
33;67;78
37;68;78
36;69;80
40;69;80
43;69;79
44;70;79
43;70;80
42;67;78
46;70;80
42;70;79
40;69;78
37;69;80
44;69;80
42;70;78
37;70;80
41;69;78
46;69;78
38;70;80
40;66;77
41;69;78
41;69;77
41;69;78
47;69;77
45;71;79
41;69;77
38;68;79
43;70;79
42;69;81
40;69;78
44;69;80
42;70;79
47;70;78
42;69;78
42;70;80
43;69;79
45;70;78
42;70;79
41;69;79
40;63;78
40;71;86
49;74;85
51;76;86
49;76;88
51;72;87
43;67;77
58;70;78
43;67;76
45;68;79
47;69;79
46;70;78
40;67;80
46;70;79
39;70;80
41;69;79
46;69;78
40;69;78
44;66;77
44;69;80
43;70;79
37;66;79
42;69;79
39;69;79
40;70;80
42;70;79
44;68;80
44;70;79
41;70;80
43;70;80
44;70;78
39;70;79
41;70;79
46;70;80
39;68;78
42;70;77
37;68;80
44;70;78
42;69;79
42;70;78
43;69;80
44;69;79
43;70;80
44;69;80
43;69;80
39;70;78
44;68;80
46;69;79
47;69;80
41;68;80
42;71;79
42;70;79
45;69;81
40;70;81
44;70;79
42;68;77
43;69;80
23;60;76
23;66;75
46;74;82
45;77;82
47;77;82
49;76;82
49;78;82
48;76;82
45;78;82
44;76;82
44;76;82
49;78;82
45;72;79
44;68;78
10;67;79
45;74;83
64;74;82
46;74;82
66;78;82
45;75;82
49;77;82
46;77;82
47;75;82
49;75;82
46;77;82
44;76;82
48;76;81
45;76;81
47;76;81
46;77;82
46;76;82
48;74;79
48;75;81
45;76;82
49;76;82
48;75;82
48;76;82
47;76;82
49;74;82
49;77;82
47;77;82
49;77;83
48;76;82
33;73;82
39;75;82
47;75;81
48;77;82
45;77;83
43;74;82
45;75;83
47;76;83
48;75;83
47;77;82
49;77;82
49;75;82
41;73;82
46;73;82
44;76;83
44;75;82
47;76;82
47;74;81
48;76;82
47;74;81
45;74;82
48;76;83
44;77;83
44;76;83
46;76;82
48;76;82
48;76;82
41;76;82
48;77;82
47;76;83
44;76;82
48;77;82
41;74;82
46;76;83
45;77;82
49;76;82
47;71;82
43;73;88
55;81;92
44;73;82
46;74;82
44;77;83
48;71;81
48;74;81
44;75;81
44;75;82
48;75;82
44;75;82
45;77;81
49;77;82
39;70;83
46;75;81
47;75;82
49;76;82
48;78;82
48;74;82
47;74;80
49;77;82
48;78;83
44;78;83
48;77;83
48;76;83
48;77;83
42;76;82
45;74;81
44;73;80
11;74;83
47;78;83
49;76;82
49;73;81
48;77;82
43;77;82
45;76;82
49;76;82
44;75;82
48;74;81
46;76;82
47;75;82
48;76;82
47;75;82
46;74;82
41;73;82
49;75;82
43;76;83
42;72;81
49;75;83
49;77;83
49;76;83
47;76;82
49;78;83
49;77;83
49;78;83
46;78;83
47;79;83
50;77;83
46;77;83
47;78;83
48;75;83
47;77;83
48;76;82
43;75;83
48;75;83
45;74;81
45;77;82
48;77;83
49;76;82
44;75;82
48;76;81
42;76;82
44;74;83
48;77;83
49;78;82
45;77;83
49;76;83
47;75;81
49;76;82
48;76;82
48;75;82
46;74;82
61;76;81
41;76;82
60;77;83
33;74;82
62;76;82
45;74;82
42;75;81
43;75;82
49;77;83
31;70;83
45;77;91
39;82;92
39;72;89
36;68;81
41;67;80
42;67;76
36;65;77
42;67;75
41;69;79
40;68;80
45;68;77
43;68;78
41;67;76
44;69;79
41;67;78
42;69;80
45;68;78
40;69;78
44;67;80
43;68;79
44;69;77
44;69;77
45;69;77
40;70;78
