MIN;AVG;MAX
10;62;76
3;72;87
7;61;72
44;62;73
45;63;71
41;62;72
6;45;75
21;65;78
24;68;79
19;62;76
21;60;77
19;65;77
19;57;68
19;59;68
10;49;68
19;52;66
15;55;68
19;57;67
18;57;67
18;46;64
18;52;68
18;46;61
17;44;57
15;45;56
19;54;68
19;55;66
18;53;68
18;36;67
42;65;69
19;58;69
22;60;69
19;58;69
18;55;68
22;64;69
18;54;68
35;62;68
41;59;68
19;60;68
38;56;64
35;52;59
36;59;67
35;60;69
18;53;67
18;52;67
18;56;68
8;54;68
44;63;70
26;46;70
6;39;71
21;50;58
10;45;55
24;50;59
24;37;57
21;36;39
29;36;39
29;36;39
24;45;57
37;55;60
26;51;59
35;53;60
35;54;59
34;54;60
32;55;60
32;49;59
35;55;60
34;55;60
