MIN;AVG;MAX
10;65;75
40;68;76
26;62;76
3;45;74
4;33;63
17;52;66
17;53;66
15;53;65
31;52;64
16;55;71
11;40;66
15;39;64
17;53;65
15;54;65
18;56;67
15;49;65
17;53;65
17;45;61
17;54;65
17;54;66
17;55;66
14;51;64
17;55;66
15;52;66
9;48;66
19;54;67
19;57;70
20;58;69
20;55;69
16;56;68
18;54;69
20;55;69
20;55;68
20;57;67
20;56;68
19;56;69
20;55;67
19;58;68
16;55;69
16;55;69
16;56;68
20;55;68
18;54;70
19;54;66
19;55;67
20;55;68
19;56;68
20;55;67
19;56;69
19;54;68
20;55;69
19;58;68
19;54;68
18;55;70
16;56;68
18;59;69
20;58;70
19;56;69
19;56;70
19;58;70
20;55;69
19;58;69
20;58;69
19;51;61
18;48;61
20;55;69
18;55;69
19;57;69
19;57;68
20;59;68
19;58;68
12;54;69
15;51;76
22;65;79
18;58;69
19;58;69
18;58;69
20;58;71
16;52;69
16;54;69
19;56;69
16;56;69
19;57;69
20;57;69
20;58;69
19;53;70
19;55;71
19;55;70
19;57;69
19;51;66
18;52;69
19;58;68
20;59;71
20;58;71
20;58;70
20;58;71
20;58;70
20;57;70
20;57;70
20;58;70
20;57;68
18;56;69
18;53;69
18;53;65
7;52;67
19;54;70
20;49;69
10;48;70
11;48;65
18;56;68
19;55;70
15;57;69
20;56;69
19;55;68
19;55;71
18;58;70
17;52;68
16;53;66
20;54;67
19;52;68
18;54;68
20;54;69
19;53;67
16;55;69
20;53;69
19;53;68
20;60;70
17;59;70
19;54;69
19;51;68
19;55;68
19;55;69
17;59;70
17;57;70
16;60;70
20;58;70
20;58;71
15;51;69
20;58;68
19;59;69
19;58;69
20;59;70
20;56;69
19;59;70
19;57;69
19;61;70
20;59;69
18;55;68
20;52;68
24;56;66
22;54;69
23;55;68
24;53;69
23;55;68
24;59;70
22;57;70
22;57;70
23;57;70
23;55;68
23;57;70
24;56;69
25;60;69
19;56;68
18;51;63
17;59;79
24;60;77
22;53;68
23;57;71
22;58;70
18;55;68
19;58;69
19;55;69
24;55;68
23;58;69
18;57;69
16;56;68
23;54;66
18;54;69
23;55;68
24;58;70
22;58;70
22;56;69
22;60;70
24;58;69
20;57;70
24;57;71
19;59;71
22;60;70
21;58;72
20;60;71
9;56;71
36;59;65
30;59;65
30;53;65
34;61;73
27;62;75
34;62;74
36;58;65
29;57;66
32;60;67
28;56;66
38;57;66
27;59;65
37;59;66
24;54;64
29;56;66
36;57;65
25;51;65
9;54;64
38;57;65
37;57;65
28;55;64
35;57;75
40;65;74
32;59;65
37;60;66
22;57;66
37;55;65
36;60;66
11;57;65
31;58;68
40;64;70
39;61;69
27;58;68
12;55;66
38;58;65
31;57;64
32;50;64
15;51;63
37;57;64
35;56;64
23;54;68
19;55;70
21;57;73
