MIN;AVG;MAX
10;55;68
31;59;66
7;53;81
24;51;69
33;58;72
32;60;72
12;57;76
7;54;80
32;57;69
29;58;72
35;60;69
35;60;70
32;60;69
33;60;66
30;58;66
32;55;67
27;57;65
30;56;67
35;60;67
34;59;69
21;55;65
24;58;66
10;57;71
32;57;68
28;57;69
33;59;68
33;59;64
32;59;64
33;58;65
34;58;64
29;54;64
28;55;63
28;52;62
29;55;65
34;59;68
33;59;68
29;56;65
33;59;67
28;53;65
30;53;64
19;54;68
33;57;69
33;58;69
25;61;70
33;61;69
35;60;69
33;58;66
38;60;67
32;56;66
31;58;67
29;57;67
28;54;63
27;53;63
31;57;67
32;60;68
30;55;67
31;57;65
30;58;67
6;54;70
29;55;66
26;45;63
26;43;62
29;50;68
25;59;72
33;58;71
