MIN;AVG;MAX
4;50;84
17;51;75
31;61;75
25;61;75
17;58;76
31;58;69
33;59;76
26;59;72
25;56;73
33;60;73
32;58;68
28;57;67
30;59;68
32;59;67
33;60;68
33;59;69
32;59;68
33;59;68
25;60;69
34;59;68
33;60;67
35;59;69
25;60;69
33;59;69
34;60;68
35;60;68
33;60;68
33;59;68
33;59;68
30;59;69
33;59;66
24;59;68
34;59;67
33;60;68
35;60;68
34;59;67
31;60;68
34;59;68
35;59;68
33;60;67
25;61;69
35;59;67
35;60;68
34;59;69
33;59;68
34;60;69
34;60;68
32;57;67
22;55;66
10;53;62
21;50;67
22;51;68
29;54;65
4;46;64
31;52;59
29;54;68
34;56;70
34;59;72
33;56;64
7;43;62
33;56;70
28;59;71
8;52;69
32;61;79
33;60;71
35;61;73
24;56;71
31;56;69
31;56;68
33;57;65
34;59;66
35;58;66
31;56;66
31;56;65
33;55;65
26;54;63
29;50;61
28;49;65
7;54;67
16;43;57
17;49;61
28;48;55
29;47;55
31;53;59
16;51;66
8;53;71
34;61;75
34;60;71
33;60;72
24;60;73
24;57;69
7;53;73
7;51;69
35;58;70
32;61;69
34;60;69
25;58;71
29;56;68
31;56;69
26;56;69
32;58;68
31;59;69
32;57;65
30;55;66
22;52;67
29;54;66
12;57;68
32;60;69
32;58;69
19;58;69
31;59;70
31;58;70
34;59;69
34;60;71
34;60;70
33;60;70
30;58;68
22;58;69
31;55;70
