MIN;AVG;MAX
3;51;74
21;53;68
37;59;72
8;53;78
7;57;85
35;57;73
26;60;77
32;60;75
7;57;87
27;55;72
27;60;78
9;57;75
36;59;69
11;57;68
28;56;69
28;58;70
37;58;72
31;57;72
20;56;69
31;56;75
35;59;72
31;61;75
35;63;78
38;60;71
34;61;73
30;60;73
29;60;72
17;57;70
25;57;69
33;55;66
31;51;69
33;51;67
28;52;69
16;56;74
34;56;73
30;57;73
8;56;75
5;56;72
24;50;66
26;58;68
24;53;65
8;57;82
7;57;85
31;60;75
38;60;73
38;62;75
30;62;76
37;59;75
38;60;70
37;59;72
37;59;70
35;59;70
30;61;71
36;62;71
25;59;72
29;60;71
32;60;71
29;50;68
7;41;70
19;51;61
31;56;62
37;57;64
13;38;54
13;27;38
7;35;48
34;53;68
25;58;70
27;56;69
7;60;95
27;57;73
39;60;76
39;63;76
38;62;76
34;62;74
40;64;75
38;60;74
36;60;73
27;61;71
32;59;72
35;59;69
30;57;74
31;56;73
32;60;73
39;61;76
10;59;89
7;57;91
22;59;72
34;61;72
36;60;72
37;61;74
37;62;75
15;61;75
35;62;77
28;62;76
39;62;75
39;63;74
39;63;75
36;61;73
34;61;74
36;61;73
35;61;73
29;62;74
35;62;73
27;60;73
27;78;1305
37;59;66
34;55;67
30;60;68
31;60;68
38;61;69
38;62;71
38;61;71
36;62;71
36;61;71
36;59;70
24;80;1620
35;60;66
38;56;70
22;57;69
11;57;89
7;59;92
35;59;75
32;60;74
24;57;72
38;61;70
38;59;70
32;57;68
35;58;69
39;62;71
40;60;70
35;60;70
34;60;70
38;61;70
37;60;70
34;60;70
37;61;71
39;61;71
34;60;69
32;61;70
37;60;71
37;61;70
36;60;71
40;62;71
7;60;71
35;58;68
36;61;71
39;61;71
33;60;71
31;60;69
38;60;71
32;60;74
38;62;77
27;62;75
29;60;73
31;59;71
34;62;70
34;59;67
19;56;71
37;60;74
39;61;73
34;61;75
37;63;76
40;63;74
39;62;75
36;62;75
37;62;75
35;60;69
32;59;71
39;58;69
29;48;65
7;58;87
6;56;91
38;61;72
