MIN;AVG;MAX
12;68;81
24;69;84
41;72;82
37;73;82
40;75;83
50;75;83
39;67;79
52;67;78
41;65;74
37;63;78
32;57;68
39;61;68
38;57;66
47;71;81
44;69;81
41;67;72
42;64;73
41;66;72
35;63;72
13;64;72
9;47;65
17;41;59
18;43;60
18;47;59
18;51;61
18;51;61
16;50;60
18;41;59
19;43;60
18;53;60
18;52;61
19;45;60
18;44;60
18;49;60
18;39;60
19;47;60
18;51;60
18;51;61
18;45;59
17;43;59
16;37;58
18;47;60
18;45;60
18;52;60
18;51;61
17;40;59
18;49;60
18;47;61
18;43;59
16;46;60
14;54;66
34;60;66
36;57;66
39;58;65
40;59;66
39;62;69
40;60;66
39;57;66
29;56;65
39;56;65
36;58;66
14;52;64
17;45;59
18;51;60
19;52;60
18;49;59
18;43;58
16;44;59
18;44;58
3;45;59
17;57;66
36;55;65
5;52;66
31;56;66
33;59;66
32;55;65
34;55;65
17;55;67
16;53;67
13;53;66
16;56;66
19;54;66
16;58;67
20;56;66
37;59;66
40;61;67
39;63;66
41;62;67
38;63;66
38;63;67
40;63;67
40;63;67
37;63;67
40;63;67
39;64;66
34;62;67
39;61;67
40;63;67
40;61;67
35;62;67
37;62;67
32;62;67
17;54;67
28;67;72
42;68;73
45;68;73
44;68;74
44;66;73
41;62;74
35;64;72
38;64;73
60;69;73
41;68;74
43;66;74
