MIN;AVG;MAX
9;73;82
47;75;82
47;73;82
49;75;81
28;71;83
27;68;79
42;69;79
39;66;77
42;73;81
41;68;81
59;67;70
39;65;70
46;63;68
19;57;67
37;61;67
42;63;69
37;64;70
42;65;70
42;66;70
41;65;70
41;62;68
41;63;70
41;65;71
42;66;70
42;66;70
39;64;70
42;64;68
41;64;70
39;65;71
42;66;70
42;66;71
42;64;70
41;65;70
41;65;70
42;64;69
40;64;70
42;64;68
41;63;69
42;66;70
42;66;70
40;67;70
41;65;70
41;64;70
42;65;69
40;64;70
42;66;71
41;65;70
42;64;70
36;63;70
31;59;68
21;60;68
39;64;69
41;63;69
40;63;68
41;63;68
40;62;67
38;61;66
41;62;67
40;62;67
40;59;65
35;56;66
35;56;65
38;58;65
39;57;66
35;58;65
37;59;64
36;60;64
39;59;65
36;59;64
40;57;63
37;57;63
38;55;62
36;50;61
29;55;63
39;55;61
35;56;61
32;56;62
36;51;60
30;53;60
38;55;61
37;55;60
32;50;58
36;50;58
34;50;58
37;54;59
35;53;58
33;53;59
38;55;59
38;55;59
36;54;61
31;52;57
36;52;58
35;53;58
37;53;59
33;52;57
36;52;57
36;52;57
34;53;57
36;53;57
36;50;57
30;51;56
35;52;57
36;51;56
31;51;56
36;51;55
31;50;55
35;50;55
33;51;55
35;49;55
36;50;55
32;49;54
36;50;54
34;46;52
35;47;53
33;47;53
29;48;53
33;48;52
34;49;53
31;47;52
34;47;51
24;44;51
33;48;51
29;49;51
33;46;51
34;47;51
32;44;49
33;45;51
36;46;50
31;43;48
30;43;49
33;44;50
33;46;50
34;46;50
33;46;50
33;44;49
29;45;49
32;45;49
32;45;49
30;45;49
32;44;49
30;43;48
33;44;49
30;44;48
32;44;49
31;45;48
28;44;49
33;44;48
33;44;48
31;44;48
27;44;48
29;44;48
30;42;47
26;43;47
32;43;47
31;42;47
27;43;47
15;41;47
19;39;45
21;35;46
14;40;46
20;41;46
27;43;46
30;43;46
25;41;46
31;42;46
23;41;46
30;42;46
26;42;46
26;42;45
28;42;46
30;42;45
26;42;45
28;41;45
19;41;45
21;37;45
20;38;45
24;39;45
30;40;45
30;39;45
22;38;44
