MIN;AVG;MAX
6;54;61
32;54;62
37;56;63
32;58;62
36;55;61
39;56;62
34;55;61
33;55;61
33;56;62
37;56;62
34;56;62
32;57;63
35;55;62
35;57;62
36;56;63
35;55;61
37;55;61
34;56;62
28;56;61
37;57;63
16;53;63
34;54;61
34;55;61
32;55;62
31;53;60
34;53;60
35;54;60
31;54;61
32;55;61
32;54;61
12;48;61
32;52;59
31;54;62
31;55;61
35;54;61
5;44;61
30;50;56
33;51;58
26;46;58
32;51;60
7;49;61
23;51;62
32;46;62
28;42;57
30;40;57
22;40;59
29;41;58
27;42;61
28;41;61
25;43;61
34;57;66
35;57;65
35;60;69
39;62;67
38;59;71
43;72;80
35;70;85
40;65;74
38;67;74
39;67;74
38;62;74
30;58;69
19;59;72
34;59;74
34;57;77
13;65;80
33;56;63
35;58;67
34;58;65
38;58;64
32;54;64
30;52;63
35;56;65
35;58;65
34;56;66
34;54;63
33;53;62
29;51;58
32;51;59
33;57;64
35;54;64
8;49;59
21;48;55
33;49;58
32;51;58
34;52;59
33;53;60
32;53;60
10;51;60
12;55;69
34;53;68
28;47;65
27;46;67
26;43;64
30;46;64
35;60;78
20;62;78
30;55;66
37;58;65
39;60;68
33;58;69
31;55;64
32;54;62
30;52;61
28;47;57
28;53;63
35;55;63
30;55;64
8;50;60
34;53;59
20;48;61
19;43;62
30;49;61
12;49;60
13;49;60
31;50;59
3;47;58
15;49;60
28;52;60
33;52;59
32;52;59
22;48;60
29;50;59
