MIN;AVG;MAX
8;57;68
9;56;71
37;58;72
37;62;74
39;62;75
30;61;75
32;61;78
38;61;74
38;60;75
35;61;76
32;59;77
36;62;75
35;60;75
37;59;71
40;62;75
12;54;73
12;52;69
34;57;71
4;53;71
25;54;65
20;54;69
24;56;70
31;54;66
19;55;68
25;48;62
31;51;63
34;55;68
36;58;68
34;59;69
37;57;69
13;53;72
24;56;71
28;57;76
38;61;74
37;61;75
38;61;74
37;61;76
30;60;75
36;59;73
34;62;76
36;60;75
36;61;76
28;62;75
37;58;73
37;60;74
14;57;74
20;56;71
34;59;71
37;61;73
39;63;75
39;63;75
37;62;75
39;62;74
40;63;75
34;61;75
39;60;74
37;62;75
29;63;75
39;62;75
39;63;75
37;62;75
39;62;74
36;60;78
35;61;81
29;63;74
37;62;75
30;62;74
40;63;75
38;62;75
39;62;75
36;60;75
37;60;75
37;60;71
