MIN;AVG;MAX
5;49;84
20;53;67
10;52;67
13;56;73
26;62;72
37;61;72
37;58;71
14;56;71
8;59;72
24;57;65
34;56;72
37;60;73
19;59;72
38;61;73
28;62;74
9;58;85
29;51;84
32;58;68
36;57;68
32;60;72
37;60;71
38;61;71
38;61;71
27;60;72
37;61;71
39;61;71
38;61;72
38;61;72
38;61;70
39;61;69
35;61;70
9;57;70
27;54;80
34;55;65
36;55;67
36;61;70
39;61;71
37;61;71
35;61;71
34;58;70
38;60;69
36;60;70
36;60;71
35;61;70
38;60;70
36;60;68
38;60;70
17;56;69
37;60;71
37;59;69
36;60;68
15;60;71
33;58;69
37;58;75
30;58;75
35;59;73
16;60;89
31;55;72
35;59;71
35;59;72
39;61;76
35;62;76
42;62;76
39;63;75
36;60;76
39;62;77
33;63;77
40;62;76
40;62;75
40;62;74
38;62;74
39;61;75
38;63;75
22;58;76
38;61;74
37;62;74
39;61;76
23;60;76
39;61;75
