MIN;AVG;MAX
3;45;80
13;48;71
23;55;71
26;57;69
36;60;70
27;59;70
34;58;65
30;57;66
27;52;62
9;52;66
23;47;64
33;56;66
29;51;69
15;55;69
35;58;67
25;59;69
38;59;71
31;57;70
36;60;72
32;55;71
7;52;70
24;53;63
8;51;64
17;52;63
8;40;64
31;51;65
5;54;88
13;52;79
21;59;75
33;59;73
33;58;71
34;60;70
27;60;70
35;60;72
32;56;71
28;55;67
26;51;65
36;58;72
30;51;73
20;58;73
28;53;73
29;52;70
30;57;69
33;52;71
27;59;73
38;61;75
33;58;73
27;61;75
36;61;73
33;60;75
32;60;75
36;58;73
34;58;71
36;59;73
17;57;71
27;60;76
35;61;77
37;62;76
37;62;76
28;62;77
37;61;77
18;60;72
35;61;74
38;61;76
36;61;76
35;61;77
40;62;76
36;62;76
36;61;76
28;59;75
36;60;75
34;61;75
36;60;73
37;60;71
34;59;72
35;59;72
36;60;71
32;51;72
