MIN;AVG;MAX
5;48;75
18;49;66
18;45;56
29;52;60
35;54;60
33;55;61
36;56;61
23;52;60
30;53;59
9;50;60
27;46;56
23;39;52
25;46;59
23;44;59
8;44;58
34;50;55
11;47;56
33;52;58
35;49;58
35;53;60
34;53;58
36;52;59
31;53;58
33;54;58
35;54;58
32;53;58
36;53;58
33;52;58
34;51;58
35;52;58
36;51;58
5;53;65
26;53;64
32;46;61
28;45;61
32;48;62
32;56;69
37;55;67
24;48;63
27;45;64
26;44;60
20;46;62
18;45;64
33;52;68
28;57;66
36;59;72
28;61;76
4;42;73
29;49;60
13;53;61
20;53;60
37;59;66
13;54;64
17;57;68
37;58;65
36;59;64
35;60;66
36;59;66
37;57;64
36;58;63
33;53;61
34;51;64
36;58;64
37;59;64
37;60;65
38;59;66
36;59;67
34;60;66
33;58;67
35;58;65
24;49;58
36;55;68
36;57;72
29;58;74
34;61;75
37;62;75
35;60;69
38;60;68
34;61;68
34;60;67
38;60;67
36;61;69
36;60;68
36;60;69
32;56;66
36;57;70
36;61;69
37;61;69
26;61;70
36;61;70
38;61;70
38;60;71
38;62;72
38;61;71
38;61;71
28;62;71
38;62;71
38;62;71
37;62;72
35;62;72
36;60;70
38;62;71
29;63;71
28;62;71
36;61;70
37;61;71
15;55;69
35;54;63
22;51;62
34;59;63
32;58;63
39;57;63
33;59;63
37;57;63
