MIN;AVG;MAX
10;57;82
39;62;82
37;64;84
25;62;82
42;62;77
33;62;79
12;59;77
36;61;79
33;64;81
39;63;81
17;60;81
30;63;85
31;61;84
33;63;83
31;62;85
39;64;86
36;65;85
46;64;85
43;65;85
43;64;85
43;65;86
37;64;85
39;64;85
37;64;85
14;63;86
38;61;84
42;64;99
38;64;99
40;64;86
43;64;87
36;65;85
40;65;86
42;64;86
35;65;87
24;60;85
3;51;83
21;59;78
30;61;78
4;58;78
14;58;78
19;58;78
16;54;79
18;46;78
16;58;78
16;50;78
19;55;79
18;49;77
16;53;78
18;51;78
18;52;78
16;53;78
16;54;78
16;59;78
23;63;79
19;47;78
16;46;78
19;61;79
38;62;79
40;64;79
30;61;78
16;63;79
29;65;79
41;64;79
41;64;80
41;64;79
39;63;79
41;64;79
36;63;79
42;64;79
30;63;79
35;64;79
36;63;79
38;64;79
39;63;78
29;63;79
33;64;79
40;64;79
39;63;79
31;63;79
39;64;79
37;63;79
37;63;79
39;63;79
39;63;79
40;64;79
40;63;79
28;64;79
29;63;79
34;62;73
34;63;74
34;62;73
34;61;71
34;61;70
17;61;72
38;61;72
36;62;73
29;61;73
38;62;72
37;62;73
31;62;72
37;62;73
38;61;74
29;62;76
34;61;76
36;61;75
37;62;75
32;62;74
37;63;79
31;64;79
39;64;79
39;64;79
39;64;79
42;63;79
41;64;79
37;63;79
30;64;78
41;64;79
41;64;79
40;63;79
41;64;79
20;58;78
24;62;78
17;63;79
19;59;79
30;65;79
17;62;78
19;63;79
21;61;79
16;61;80
18;60;79
20;60;84
35;62;82
41;63;81
38;63;81
40;63;83
35;61;79
32;62;79
30;59;76
30;61;77
30;63;81
35;64;80
21;63;83
37;62;83
33;63;82
40;63;84
36;64;85
40;62;86
35;61;84
34;63;85
33;62;87
44;64;87
9;58;86
13;54;78
21;61;78
24;58;79
20;61;78
16;59;79
16;60;79
16;59;79
16;56;78
40;63;78
21;59;78
39;64;78
30;65;78
20;60;78
20;54;76
32;62;80
37;61;82
35;64;81
42;62;81
42;64;81
38;63;79
42;61;78
32;61;78
29;61;76
32;61;79
43;63;81
42;64;81
20;60;80
35;64;82
32;63;83
39;65;85
35;65;85
42;63;84
17;64;85
32;60;82
35;63;90
39;64;98
34;64;98
35;61;81
39;64;84
3;62;84
