MIN;AVG;MAX
4;52;85
21;52;74
36;57;67
23;55;62
31;56;68
5;50;66
10;47;57
27;48;57
18;48;56
7;51;67
33;58;69
38;58;68
36;58;65
38;60;66
33;58;67
31;57;68
34;57;64
34;57;67
35;57;66
5;55;88
25;55;78
30;61;78
23;60;80
26;62;78
38;63;81
34;62;77
28;63;77
26;58;75
12;58;72
25;56;74
34;60;75
34;52;77
18;60;78
37;62;74
33;62;79
27;61;80
33;59;78
27;62;77
38;62;79
28;63;80
35;63;80
15;57;75
34;61;74
31;61;76
36;61;77
36;59;73
6;58;88
31;57;78
26;59;76
34;63;81
30;63;81
38;64;77
35;63;77
39;62;78
37;62;78
26;58;76
30;57;72
30;57;77
36;54;76
24;58;80
29;58;75
26;61;79
32;62;82
17;58;79
25;61;78
29;58;72
36;59;74
40;62;74
35;59;73
36;59;73
23;57;74
29;59;73
28;59;72
27;59;74
27;54;73
7;48;73
13;27;36
13;22;34
14;29;36
21;30;36
8;26;36
13;47;62
18;37;62
20;51;62
19;50;62
15;52;62
18;49;62
22;45;61
34;55;63
35;59;63
35;58;63
35;57;62
35;56;62
33;58;62
34;58;62
35;57;62
35;59;63
39;58;62
36;59;63
36;58;63
35;59;63
34;54;62
34;58;63
36;58;63
36;56;63
19;56;63
22;51;62
36;59;62
22;57;63
19;53;63
18;45;62
32;56;67
23;45;64
36;56;70
37;57;63
38;55;63
33;55;63
34;57;62
36;57;63
28;58;63
31;58;63
33;56;62
36;58;63
36;58;63
35;58;63
34;58;63
35;57;63
35;58;62
35;58;63
35;59;63
36;56;62
18;48;62
16;45;62
21;53;62
23;57;62
37;57;62
35;58;62
18;53;62
21;53;62
35;57;62
37;58;62
20;57;62
14;55;61
18;57;62
38;58;62
36;58;62
35;56;62
23;57;62
18;52;62
18;51;61
19;55;62
7;51;62
37;57;62
34;56;62
18;44;61
14;43;62
17;53;62
21;53;62
38;58;62
20;55;62
34;57;62
19;52;61
17;54;61
36;56;62
31;52;61
29;52;60
20;51;58
21;49;60
10;46;58
37;56;62
38;58;62
35;58;62
29;51;62
11;24;54
14;28;36
8;38;61
13;44;64
23;52;64
19;56;65
36;55;64
35;59;64
35;59;64
