MIN;AVG;MAX
9;70;79
41;72;80
39;73;81
13;67;79
43;69;79
17;67;78
13;67;77
37;65;77
25;67;74
32;67;75
30;65;74
37;62;74
36;54;64
38;60;75
33;62;74
39;62;73
13;62;72
39;63;76
44;66;75
40;68;77
14;64;75
40;68;77
30;68;80
43;70;80
42;70;80
40;71;79
43;70;79
42;71;79
36;69;80
45;72;81
47;73;80
45;72;81
45;72;80
44;73;80
46;74;80
44;73;80
45;72;79
41;73;81
44;75;81
42;72;80
16;67;80
37;62;68
41;61;69
39;60;67
39;60;68
40;58;66
38;58;67
36;58;65
36;57;67
41;62;69
38;61;68
34;58;66
38;62;72
42;70;79
43;71;80
40;70;80
42;73;80
34;68;80
40;73;78
42;71;79
37;69;79
33;69;79
32;71;79
44;72;79
43;72;79
43;72;79
43;70;79
41;71;79
54;68;77
38;67;80
40;72;79
41;70;78
38;67;77
43;71;79
