MIN;AVG;MAX
6;53;65
13;50;65
23;53;62
38;56;64
35;58;66
36;55;65
39;57;68
12;53;67
34;51;64
38;58;65
39;59;72
16;63;78
11;53;63
31;52;66
38;56;67
18;53;70
30;54;66
34;52;62
38;54;64
34;57;66
36;57;66
33;53;65
25;52;64
29;51;60
33;58;71
36;59;66
37;58;66
18;59;76
32;57;70
29;60;73
38;61;73
35;63;74
34;63;74
33;63;73
39;63;73
38;61;74
34;57;74
40;62;75
35;64;75
35;62;73
9;58;72
31;59;85
42;73;88
38;65;83
37;65;77
38;65;76
39;66;77
42;68;80
32;66;75
38;74;86
38;72;84
45;77;91
40;69;88
40;71;79
42;68;79
40;68;78
41;67;77
40;67;77
21;61;77
34;60;76
39;67;79
43;68;80
45;70;81
44;68;79
31;63;78
37;68;79
7;53;76
33;53;70
11;56;71
35;55;68
32;55;68
33;54;69
38;58;70
36;60;70
37;58;70
37;60;69
30;51;68
18;52;70
38;60;70
37;58;71
35;60;69
36;60;68
28;59;69
