MIN;AVG;MAX
7;55;63
38;57;63
39;58;64
36;57;63
38;58;63
37;57;63
33;56;63
35;56;62
37;55;62
35;56;63
37;57;63
36;58;63
36;58;63
34;58;63
36;56;62
35;56;62
36;55;62
29;55;62
36;56;61
37;58;63
33;56;64
37;58;64
35;57;64
38;57;64
38;56;63
36;56;62
38;55;62
36;56;63
36;56;63
35;56;65
35;55;60
34;55;63
39;57;63
35;57;64
37;56;63
37;56;62
38;57;63
33;55;62
39;56;62
33;56;63
23;53;62
17;51;61
26;52;61
36;55;62
31;53;62
33;51;61
35;54;63
32;55;61
35;56;64
35;56;62
36;57;63
38;56;63
37;56;62
35;55;62
36;54;61
9;50;60
33;47;59
31;54;62
33;56;63
10;55;64
34;48;54
34;52;58
32;52;59
30;49;58
29;48;57
20;39;58
19;49;58
11;50;62
12;48;59
14;50;59
27;46;56
14;45;58
32;51;57
31;50;58
37;50;58
34;52;59
30;52;58
36;52;59
25;53;59
31;45;56
14;48;59
17;39;57
17;47;59
15;45;57
20;38;57
12;34;57
17;41;58
12;30;59
14;38;57
16;43;58
34;53;59
37;53;60
35;54;60
34;52;59
32;53;59
34;52;58
34;53;59
34;54;59
36;53;60
33;54;59
36;53;59
33;54;60
31;51;60
33;53;59
37;53;60
32;53;58
35;54;59
35;54;60
36;53;59
35;54;59
35;54;60
33;53;59
29;53;58
32;53;59
47;54;59
35;53;59
33;53;59
38;55;59
34;52;59
33;54;60
37;54;59
32;54;59
34;53;58
35;52;59
34;53;60
24;51;58
36;52;58
36;54;59
32;54;60
35;54;60
37;53;60
30;51;58
32;49;57
34;50;57
13;50;58
36;52;59
35;52;59
33;53;60
36;52;59
34;53;59
36;53;59
37;53;59
35;53;60
35;52;58
33;53;58
33;53;59
32;53;59
33;53;59
37;54;59
33;54;59
35;53;59
33;52;58
33;53;59
34;52;60
35;53;59
34;54;60
35;54;59
35;54;60
29;54;59
36;53;59
36;53;60
33;52;58
34;51;58
30;53;59
34;53;58
36;54;60
36;54;60
35;54;60
35;54;60
38;54;59
37;54;60
31;54;60
33;53;59
35;52;60
36;52;58
36;53;59
38;53;60
37;54;59
35;53;59
37;53;60
34;52;60
30;52;60
34;52;59
32;53;59
37;52;59
34;52;59
35;52;59
35;53;60
35;54;59
33;54;59
34;52;60
35;52;58
33;52;59
37;52;59
36;52;57
18;42;59
18;41;60
31;55;62
25;49;61
23;50;61
21;48;61
29;50;61
23;49;61
13;53;62
38;57;63
37;56;64
39;58;64
34;57;63
36;58;64
38;58;63
38;57;62
35;58;62
35;53;61
33;49;60
14;52;63
23;51;63
3;46;61
25;47;62
25;49;62
31;50;59
36;52;61
23;49;58
29;51;62
33;53;62
35;55;62
12;50;60
31;49;55
29;48;57
31;51;58
27;49;57
32;50;57
32;52;58
32;49;57
32;49;58
33;51;58
31;51;59
34;51;59
26;50;59
40;50;59
27;48;57
37;50;67
31;54;65
33;49;57
32;51;58
31;52;58
29;50;59
32;51;59
29;50;58
32;51;59
30;51;58
32;51;57
33;51;58
34;51;58
31;52;58
33;50;58
32;52;59
30;53;59
32;52;58
30;52;59
29;49;57
30;49;57
32;52;58
34;52;58
34;53;59
29;52;59
35;53;59
32;53;59
32;52;58
33;52;59
31;51;58
31;51;58
31;52;57
35;52;58
33;52;59
29;51;58
30;52;59
33;53;59
33;53;58
30;52;58
33;52;58
32;51;58
31;51;57
30;50;57
35;52;59
32;52;58
30;53;58
35;53;58
35;53;59
33;52;58
33;50;57
36;52;58
26;50;58
38;51;58
31;51;58
43;52;59
32;52;58
28;52;57
31;50;58
32;51;57
31;52;58
29;52;58
34;51;58
32;52;59
32;50;58
31;52;59
34;51;59
32;53;58
32;51;56
32;52;57
34;53;58
31;52;58
27;50;57
32;52;58
33;52;58
31;52;58
29;52;59
33;52;58
33;51;58
35;51;58
33;50;58
33;51;57
34;50;57
30;52;58
31;51;57
33;52;58
34;51;58
32;52;58
31;50;58
28;50;57
34;50;56
31;49;57
29;50;56
14;49;58
35;51;59
34;51;59
31;52;59
30;51;57
26;50;59
32;51;57
35;51;58
32;51;58
37;51;58
31;52;58
32;51;58
32;49;58
33;52;59
32;51;58
30;50;58
23;49;58
30;50;57
26;47;57
32;50;57
32;49;58
31;50;57
31;50;58
32;50;58
33;50;59
31;50;57
30;50;58
31;49;58
30;50;57
32;50;57
31;51;58
31;50;58
32;51;57
